SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.6416288614273071,0.7910315951286264,0,0,0,1,1.89,0,1,18.0,130.99049377441406,0,1,0,0,0,8312.json,NotBuggy
16,0.0,4.510913330534182E-8,1,1,2,2,7.97,2,15,137.0,90.93990325927734,0,6,0,0,0,9891.json,NotBuggy
27,1.9058115140069276E-4,4.173150386516914E-11,8,8,16,9,3.33,4,13,195.0,78.92526245117188,0,1,4,0,0,5517.json,NotBuggy
3,0.7186862826347351,0.9585775721044711,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,129.json,NotBuggy
7,0.20211276412010193,0.2446673073092327,1,1,2,2,3.02,1,2,44.0,111.6432113647461,0,1,0,0,0,2739.json,NotBuggy
4,0.005046559497714043,0.7353167226935529,0,0,0,1,4.9,0,2,23.0,124.48601531982422,0,1,0,0,0,908.json,NotBuggy
19,0.16683876514434814,0.012262606672522217,9,6,15,6,2.34,1,10,98.0,89.75703430175781,0,1,1,0,0,6326.json,NotBuggy
3,0.9113953709602356,0.9546941599499025,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,8864.json,NotBuggy
3,0.24413703382015228,0.9571099089114486,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,8581.json,NotBuggy
7,0.31270289421081543,0.6291571392892186,0,0,0,1,1.81,0,5,32.0,113.4503173828125,0,1,0,0,0,2301.json,NotBuggy
3,0.018269913271069527,0.3487696384920409,0,0,0,1,1.89,0,2,29.0,127.8512954711914,0,3,0,0,0,2710.json,NotBuggy
4,0.05870882421731949,0.5378969282985157,0,0,0,1,2.0,0,2,25.0,123.96263122558594,0,1,0,0,0,8593.json,NotBuggy
4,0.42079034447669983,0.8392588204071051,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,799.json,NotBuggy
4,0.30773481726646423,0.6699963024761628,0,0,0,1,2.0,0,0,24.0,124.26470947265625,0,1,0,0,0,10368.json,NotBuggy
14,0.007180031388998032,4.957806401577743E-4,0,1,1,2,6.13,2,8,93.0,95.52420806884766,0,0,3,0,0,452.json,Buggy
9,0.3525155484676361,0.12543133024966915,2,2,4,2,2.67,1,12,53.0,106.45108795166016,0,0,0,0,0,3846.json,NotBuggy
4,0.15057429671287537,0.8359157216297801,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,84.json,NotBuggy
9,0.05044744908809662,0.01299568289065012,2,2,4,3,2.95,2,5,67.0,104.80274963378906,0,1,0,0,0,7711.json,NotBuggy
4,0.25254085659980774,0.5375197869396598,0,0,0,1,2.0,0,1,27.0,123.47842407226562,0,1,0,0,0,6162.json,NotBuggy
7,0.9231396913528442,0.520819727694086,0,0,0,1,5.42,0,0,48.0,111.59456634521484,0,0,0,0,0,855.json,NotBuggy
3,0.6291672587394714,0.8795882128645406,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,0,0,0,0,7989.json,Buggy
6,0.9269621968269348,0.9322106821559277,0,0,0,1,8.93,0,0,28.0,117.0948257446289,0,0,0,0,0,5795.json,NotBuggy
3,0.1492307186126709,0.5092988732037079,0,0,0,1,1.89,0,2,25.0,128.8092498779297,0,2,0,0,0,3045.json,NotBuggy
4,0.5686533451080322,0.9039780323580295,0,0,0,1,2.0,0,0,18.0,126.19583892822266,0,0,0,0,0,1423.json,NotBuggy
4,0.022337831556797028,0.07458046668816648,0,0,0,1,2.0,0,4,40.0,121.14502716064453,0,2,1,0,0,3127.json,NotBuggy
4,0.0031114101875573397,0.4346559763255172,0,0,0,1,4.9,0,4,32.0,122.5160903930664,0,1,0,0,0,8698.json,NotBuggy
15,4.29164880188182E-4,1.812534827911821E-5,2,2,4,3,4.43,2,18,110.0,93.26885223388672,0,2,1,0,0,9145.json,NotBuggy
3,0.16799549758434296,0.899011579995987,0,0,0,1,1.89,0,1,15.0,132.25152587890625,0,0,0,0,0,574.json,NotBuggy
3,0.8915863037109375,0.9058447514388414,0,0,0,1,1.89,0,0,15.0,132.086669921875,0,0,0,0,0,2191.json,NotBuggy
4,0.15733377635478973,0.837069875893418,0,0,0,1,2.0,0,1,21.0,125.27178192138672,0,1,0,0,0,614.json,NotBuggy
3,0.7345800995826721,0.949579417099273,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,6712.json,NotBuggy
3,0.24154330790042877,0.8556775414629969,0,0,0,1,1.89,0,0,15.0,131.9385528564453,0,0,0,0,0,10073.json,NotBuggy
3,0.29156509041786194,0.7944227460237517,0,0,0,1,1.89,0,0,19.0,130.57513427734375,0,0,0,0,0,8722.json,NotBuggy
3,0.0,0.017098126391922534,0,0,0,1,1.89,0,0,48.0,124.8573989868164,0,2,0,0,0,9822.json,NotBuggy
4,0.302630215883255,0.7260264042258026,0,0,0,1,2.0,0,1,24.0,124.1749038696289,0,1,0,0,0,10204.json,NotBuggy
3,0.7186862826347351,0.9585775721044711,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1556.json,NotBuggy
5,0.1766103059053421,0.7812613139306271,0,0,0,1,1.96,0,2,25.0,120.34770202636719,0,1,0,0,0,629.json,NotBuggy
5,0.9571141004562378,0.9792445047144976,0,0,0,1,8.78,0,0,21.0,121.77933502197266,0,0,0,0,0,5664.json,NotBuggy
11,0.01067288313060999,0.001823723107857618,0,0,0,3,3.95,2,5,81.0,100.11113739013672,0,2,4,0,0,5661.json,NotBuggy
14,0.0010453644208610058,4.963156677425277E-4,1,4,5,6,4.13,2,2,91.0,94.8679428100586,0,1,0,0,0,7815.json,NotBuggy
12,0.031833719462156296,0.005984490340146317,2,3,5,4,2.56,1,5,76.0,98.8028793334961,0,2,0,0,0,7280.json,Buggy
3,0.8602582216262817,0.963831977259471,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,11177.json,NotBuggy
5,0.030532509088516235,0.012892353901333151,3,2,5,2,2.99,1,6,51.0,115.75028228759766,0,2,0,0,0,9068.json,NotBuggy
3,0.3874378800392151,0.873271356964892,0,0,0,1,1.89,0,2,18.0,131.1385955810547,0,0,0,0,0,3729.json,NotBuggy
7,0.49804601073265076,0.4110587802353476,1,1,2,2,3.02,1,4,39.0,112.1916275024414,0,0,0,0,0,2987.json,NotBuggy
3,0.6882205605506897,0.6201965739872163,0,0,0,1,1.89,0,1,24.0,128.92515563964844,0,1,0,0,0,3793.json,NotBuggy
3,0.007543846964836121,0.11109071996378007,0,0,0,1,1.89,0,1,37.0,126.34735107421875,0,2,0,0,0,5769.json,NotBuggy
4,0.3018663227558136,0.6924469675493921,0,0,0,1,2.0,0,0,24.0,124.26470947265625,0,1,0,0,0,1402.json,NotBuggy
11,0.4155457317829132,0.05373598229969143,0,0,0,1,3.0,1,7,86.0,100.30223846435547,0,0,1,0,0,884.json,NotBuggy
3,0.7694904804229736,0.9266217750999292,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,7379.json,NotBuggy
13,0.35649365186691284,0.138908880679762,1,1,2,3,3.93,2,2,65.0,98.72978210449219,0,2,2,0,0,10075.json,Buggy
3,0.4967235326766968,0.8740591716184306,0,0,0,1,1.89,0,1,20.0,130.18594360351562,0,1,0,0,0,885.json,NotBuggy
6,0.008694890886545181,0.008592475558606642,0,0,0,1,13.4,0,10,60.0,112.08382415771484,0,2,0,0,0,9896.json,NotBuggy
13,0.35649365186691284,0.138908880679762,1,1,2,3,3.93,2,2,65.0,98.72978210449219,0,2,2,0,0,10484.json,Buggy
5,0.0014360976638272405,0.0643470040405205,0,0,0,1,20.48,0,2,47.0,116.56864166259766,0,3,0,0,0,1601.json,NotBuggy
4,0.020685024559497833,0.15852573192444377,0,0,0,1,2.0,0,2,37.0,121.92401123046875,0,1,0,0,0,681.json,NotBuggy
20,0.0,0.31759329157281707,0,0,0,1,3.88,0,0,87.0,91.59134674072266,0,1,0,0,0,10860.json,NotBuggy
4,0.5679557919502258,0.8774234208316791,0,0,0,1,2.0,0,0,21.0,125.27178192138672,0,1,0,0,0,6844.json,NotBuggy
3,0.989571750164032,0.9488990014034951,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,0,0,0,0,3661.json,NotBuggy
3,0.06417239457368851,0.4170410768919898,0,0,0,1,1.89,0,1,27.0,128.22288513183594,0,2,0,0,0,6185.json,NotBuggy
7,0.8941055536270142,0.9649540178803396,0,0,0,1,8.83,0,0,29.0,114.527587890625,0,0,0,0,0,5776.json,NotBuggy
3,0.0023465417325496674,0.14629403281800316,0,0,0,1,1.89,0,2,34.0,126.86129760742188,0,2,0,0,0,5713.json,NotBuggy
7,0.03424249589443207,0.043216427021494266,0,0,0,2,2.56,1,4,54.0,110.16584014892578,0,0,2,0,0,7769.json,NotBuggy
8,0.7270076870918274,0.1843193825587424,0,0,0,1,3.6,1,3,49.0,108.57424926757812,0,0,0,0,0,4350.json,NotBuggy
3,0.672184944152832,0.942633061767811,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,3121.json,NotBuggy
