SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
14,0.3571026027202606,4,1,94.82682037353516,2432.json,NotBuggy
3,0.14233244955539703,1,0,132.9956512451172,2356.json,NotBuggy
5,6.692748283967376E-4,1,4,116.24040222167969,1619.json,Buggy
7,0.9723284840583801,2,1,114.85302734375,719.json,NotBuggy
4,4.001361085101962E-4,1,0,125.64796447753906,1371.json,NotBuggy
10,0.10654642432928085,2,8,102.12944793701172,2895.json,NotBuggy
3,0.44318699836730957,1,0,131.28770446777344,3018.json,NotBuggy
3,0.6369754076004028,1,0,133.59722900390625,2517.json,NotBuggy
2,0.9364796280860901,1,0,139.0139617919922,2238.json,NotBuggy
5,0.894777774810791,2,2,119.26190948486328,2328.json,NotBuggy
3,0.041095197200775146,1,1,130.57513427734375,1497.json,NotBuggy
3,0.6263382434844971,1,1,132.086669921875,940.json,NotBuggy
3,0.3557947874069214,1,0,133.59722900390625,3021.json,NotBuggy
18,0.0,3,15,87.60050964355469,2000.json,Buggy
4,0.4600028991699219,1,0,125.64796447753906,1545.json,NotBuggy
2,0.9430805444717407,1,0,139.56419372558594,2954.json,NotBuggy
4,0.08688166737556458,1,1,125.5254898071289,1670.json,NotBuggy
4,0.4943014979362488,1,0,125.64796447753906,371.json,NotBuggy
3,0.8103969097137451,1,0,132.4454345703125,2593.json,NotBuggy
7,0.8770843148231506,1,0,114.06831359863281,886.json,NotBuggy
6,0.13921627402305603,2,6,113.05679321289062,1677.json,Buggy
3,0.7792145609855652,1,1,130.07347106933594,1389.json,NotBuggy
3,0.4012136161327362,1,1,130.18594360351562,2687.json,NotBuggy
18,0.06272953748703003,4,9,89.94532012939453,850.json,NotBuggy
22,0.04097634181380272,6,6,85.39958190917969,2588.json,NotBuggy
3,0.8199781775474548,1,0,133.59722900390625,509.json,NotBuggy
3,0.28160560131073,1,2,129.47398376464844,726.json,NotBuggy
5,0.5324745774269104,1,3,118.21444702148438,2931.json,NotBuggy
3,0.33183562755584717,1,2,131.1385955810547,2267.json,NotBuggy
3,0.8959537744522095,1,0,132.61029052734375,422.json,NotBuggy
3,0.007121773902326822,1,0,133.59722900390625,499.json,NotBuggy
4,0.6621891856193542,1,0,125.64796447753906,394.json,NotBuggy
3,0.28954747319221497,2,0,128.74266052246094,1948.json,Buggy
3,0.21537640690803528,1,0,133.59722900390625,890.json,NotBuggy
3,0.1219978779554367,1,0,131.28770446777344,1675.json,NotBuggy
3,0.560149610042572,1,0,133.59722900390625,1578.json,NotBuggy
3,0.9201796650886536,1,0,132.9956512451172,1849.json,NotBuggy
3,0.2694397568702698,1,2,131.91592407226562,2264.json,NotBuggy
14,0.8653072714805603,4,8,98.77407836914062,2575.json,NotBuggy
6,0.5127636194229126,2,1,116.86482238769531,2570.json,NotBuggy
4,0.7160574793815613,1,1,124.26470947265625,2991.json,NotBuggy
3,0.5409088134765625,1,0,131.28770446777344,1338.json,NotBuggy
3,0.30564725399017334,1,1,132.25152587890625,777.json,NotBuggy
5,0.4565928280353546,2,1,116.74150848388672,596.json,NotBuggy
6,0.29531389474868774,2,1,117.25389862060547,3089.json,NotBuggy
14,0.0,3,7,92.84256744384766,2367.json,NotBuggy
3,0.8979825377464294,1,0,133.59722900390625,12.json,NotBuggy
16,0.07455368340015411,3,7,94.06407928466797,1760.json,Buggy
3,0.7502896785736084,1,1,132.086669921875,2830.json,NotBuggy
3,0.8098234534263611,1,0,131.9385528564453,2597.json,NotBuggy
12,0.11436297744512558,3,5,101.5895767211914,1788.json,NotBuggy
3,0.7167932987213135,1,0,133.59722900390625,2206.json,NotBuggy
15,0.10153547674417496,4,13,93.50717163085938,1363.json,Buggy
7,0.8770843148231506,1,0,114.06831359863281,883.json,NotBuggy
3,0.8437029123306274,1,0,131.28770446777344,2047.json,NotBuggy
3,0.48789089918136597,1,0,133.59722900390625,459.json,NotBuggy
2,0.1358826756477356,1,0,138.03729248046875,1997.json,NotBuggy
3,0.7011027336120605,1,1,128.4090576171875,2134.json,NotBuggy
3,0.8735014200210571,1,1,132.25152587890625,2382.json,NotBuggy
3,0.3821171820163727,1,1,132.25152587890625,776.json,NotBuggy
4,0.4969572126865387,2,0,123.52867889404297,388.json,NotBuggy
3,0.2574388384819031,1,3,129.0215301513672,2807.json,NotBuggy
3,0.022279078140854836,1,1,128.41912841796875,2308.json,Buggy
3,0.3005998730659485,1,0,132.086669921875,1596.json,NotBuggy
3,0.8979825377464294,1,0,133.59722900390625,207.json,NotBuggy
4,0.39383506774902344,1,0,125.64796447753906,1380.json,NotBuggy
3,0.89711594581604,1,1,131.60296630859375,2737.json,NotBuggy
3,0.6739721298217773,1,0,133.59722900390625,1964.json,NotBuggy
3,0.9416552186012268,1,0,133.59722900390625,399.json,NotBuggy
4,0.4826914966106415,1,0,125.64796447753906,363.json,NotBuggy
9,0.02797509916126728,1,7,106.12340545654297,734.json,NotBuggy
3,0.5964017510414124,1,2,130.99049377441406,2443.json,NotBuggy
3,0.6638661026954651,1,0,131.46876525878906,2353.json,NotBuggy
2,0.5467482209205627,1,0,139.0139617919922,1901.json,NotBuggy
4,0.24973806738853455,1,2,122.9537353515625,2961.json,NotBuggy
20,0.02442662976682186,4,10,87.64739990234375,847.json,NotBuggy
90,0.0,12,40,53.072471618652344,2288.json,Buggy
3,0.9436226487159729,1,0,133.59722900390625,2868.json,NotBuggy
5,0.2590637505054474,1,2,119.76210021972656,2459.json,NotBuggy
12,0.08817025274038315,3,3,100.1889877319336,2632.json,NotBuggy
4,0.46223384141921997,1,0,125.64796447753906,372.json,NotBuggy
3,0.3404463827610016,1,1,130.07347106933594,750.json,NotBuggy
3,0.1110033243894577,1,0,132.9956512451172,2340.json,NotBuggy
3,0.7413678169250488,1,1,130.99049377441406,1220.json,NotBuggy
2,0.8596653342247009,1,0,140.82913208007812,733.json,NotBuggy
4,0.5806863903999329,1,0,125.64796447753906,375.json,NotBuggy
9,0.05185924470424652,1,6,107.68505859375,2331.json,NotBuggy
8,0.15945987403392792,2,5,107.78910827636719,3097.json,NotBuggy
2,0.8944174647331238,1,0,140.82913208007812,2595.json,NotBuggy
4,0.9672937393188477,1,1,127.59107971191406,1573.json,NotBuggy
3,0.4442916214466095,1,0,131.28770446777344,2456.json,NotBuggy
13,1.426375238224864E-4,5,15,94.02037811279297,784.json,Buggy
3,0.008623940870165825,1,1,128.31268310546875,2491.json,NotBuggy
3,0.7156393527984619,1,1,130.57513427734375,2067.json,NotBuggy
8,0.27219754457473755,1,7,106.91399383544922,3002.json,NotBuggy
3,0.7998809814453125,1,1,132.25152587890625,2384.json,NotBuggy
8,0.01525630708783865,2,7,106.44578552246094,2951.json,NotBuggy
4,0.2065839320421219,1,0,124.58238983154297,24.json,NotBuggy
3,0.8786596655845642,1,0,132.9956512451172,468.json,NotBuggy
8,0.15603087842464447,2,5,107.64583587646484,3081.json,NotBuggy
3,0.7174986600875854,1,0,131.28770446777344,875.json,NotBuggy
3,0.73607337474823,1,1,131.75106811523438,112.json,NotBuggy
3,0.7133969068527222,1,1,130.85629272460938,2268.json,NotBuggy
3,0.672184944152832,1,0,133.59722900390625,1604.json,NotBuggy
3,0.8455404043197632,1,0,131.9385528564453,288.json,NotBuggy
4,0.019975736737251282,1,2,122.7774429321289,2977.json,NotBuggy
3,0.8573477864265442,1,0,132.9956512451172,272.json,NotBuggy
9,0.29963332414627075,3,6,105.77262878417969,2132.json,NotBuggy
3,0.9076803922653198,1,0,133.59722900390625,343.json,NotBuggy
3,0.2507554292678833,1,2,128.712890625,2496.json,NotBuggy
3,0.03704896196722984,1,0,131.28770446777344,763.json,NotBuggy
2,0.9312642216682434,1,0,139.56419372558594,2226.json,NotBuggy
3,0.7656769156455994,1,0,131.28770446777344,3195.json,NotBuggy
3,0.0884782075881958,1,2,129.12539672851562,74.json,NotBuggy
5,0.08296491950750351,2,1,119.26190948486328,1357.json,NotBuggy
3,0.7196736931800842,1,2,130.99049377441406,1857.json,NotBuggy
3,0.8121235370635986,1,1,128.22288513183594,1789.json,NotBuggy
5,0.16692465543746948,2,2,119.9036865234375,110.json,NotBuggy
3,0.9028384685516357,1,0,133.59722900390625,2761.json,NotBuggy
3,0.8509232401847839,1,0,132.4454345703125,471.json,NotBuggy
17,0.03407996520400047,5,5,91.43399047851562,2581.json,NotBuggy
6,0.814995527267456,2,2,116.85369873046875,833.json,NotBuggy
11,0.02237541973590851,3,6,100.56770324707031,1267.json,NotBuggy
13,0.002249953104183078,3,9,95.58708190917969,1482.json,Buggy
5,0.7125161290168762,2,4,119.43572235107422,2760.json,NotBuggy
10,0.5166085362434387,3,5,103.84877014160156,1764.json,NotBuggy
11,0.5792399644851685,4,0,100.74525451660156,2788.json,NotBuggy
4,0.09589087963104248,1,0,125.64796447753906,1743.json,NotBuggy
48,0.0,13,20,66.14921569824219,2661.json,NotBuggy
3,0.3427937924861908,1,0,133.59722900390625,3077.json,NotBuggy
3,0.7936515808105469,1,2,130.45266723632812,2744.json,NotBuggy
6,0.055401019752025604,1,6,112.92569732666016,1776.json,NotBuggy
2,0.9207997918128967,1,0,142.4026641845703,2193.json,NotBuggy
3,0.7721178531646729,1,1,129.81976318359375,2450.json,NotBuggy
4,0.0,1,0,125.64796447753906,1864.json,NotBuggy
3,0.6810305118560791,1,1,131.75106811523438,2364.json,NotBuggy
9,0.09363562613725662,2,6,105.46157836914062,2924.json,NotBuggy
4,0.06594742834568024,1,1,123.65223693847656,1750.json,NotBuggy
7,0.045192841440439224,2,1,113.10337829589844,545.json,NotBuggy
3,0.6514968872070312,1,0,132.4454345703125,2379.json,NotBuggy
3,0.5334713459014893,2,2,127.19049072265625,2377.json,NotBuggy
3,0.4181472063064575,1,1,132.25152587890625,1719.json,NotBuggy
18,0.057067226618528366,6,10,89.52729034423828,1949.json,NotBuggy
3,0.30029982328414917,1,0,131.1535186767578,752.json,NotBuggy
3,0.5909578800201416,1,0,131.9385528564453,3180.json,NotBuggy
3,0.9113162159919739,1,0,133.59722900390625,1314.json,NotBuggy
3,0.9074898958206177,1,0,132.9956512451172,1832.json,NotBuggy
4,0.6000590324401855,1,1,125.5254898071289,395.json,NotBuggy
3,0.7259413003921509,1,0,133.59722900390625,1602.json,NotBuggy
3,0.45202794671058655,1,0,132.086669921875,1650.json,NotBuggy
3,0.4255533814430237,1,0,133.59722900390625,1648.json,NotBuggy
3,0.2679091989994049,1,1,130.07347106933594,1891.json,NotBuggy
3,0.39772355556488037,1,0,131.1535186767578,462.json,NotBuggy
14,0.3890666961669922,7,2,97.08209991455078,831.json,NotBuggy
3,0.3353092670440674,1,0,131.28770446777344,1626.json,NotBuggy
3,0.8767131567001343,1,0,133.59722900390625,3202.json,NotBuggy
42,0.0,9,22,71.53294372558594,1782.json,NotBuggy
3,0.7899878025054932,1,1,132.61029052734375,131.json,NotBuggy
14,0.18492700159549713,4,5,96.85066223144531,1586.json,Buggy
4,0.6925133466720581,1,1,125.5254898071289,2173.json,NotBuggy
12,0.8022487759590149,4,3,97.14909362792969,2404.json,NotBuggy
3,0.3557947874069214,1,0,133.59722900390625,2935.json,NotBuggy
3,0.2746020555496216,1,1,129.12539672851562,407.json,NotBuggy
3,0.7047407627105713,1,0,133.59722900390625,352.json,NotBuggy
3,0.5681003332138062,1,1,132.61029052734375,1348.json,NotBuggy
3,0.52909255027771,1,0,130.236328125,428.json,NotBuggy
9,8.082928252406418E-4,2,7,104.05606842041016,2611.json,NotBuggy
6,0.21689525246620178,2,2,117.90135955810547,1507.json,NotBuggy
6,3.310608444735408E-4,1,4,113.48251342773438,2233.json,NotBuggy
3,0.8389376401901245,1,1,132.086669921875,292.json,NotBuggy
3,0.3913886249065399,1,0,133.59722900390625,334.json,NotBuggy
2,0.6645393967628479,1,0,138.03729248046875,507.json,NotBuggy
3,0.4895656406879425,1,1,131.43582153320312,1323.json,Buggy
8,0.31052130460739136,2,2,108.95069885253906,2601.json,NotBuggy
4,0.5523712635040283,1,0,125.64796447753906,379.json,NotBuggy
3,0.9203846454620361,1,1,133.18099975585938,3083.json,NotBuggy
2,0.004996969364583492,1,0,136.7544708251953,1847.json,NotBuggy
3,0.7024080753326416,1,0,133.59722900390625,2256.json,NotBuggy
4,0.07585062086582184,1,1,124.361083984375,3215.json,NotBuggy
3,0.9369734525680542,1,0,133.59722900390625,2518.json,NotBuggy
3,0.6760879158973694,1,0,131.28770446777344,604.json,NotBuggy
3,0.9195214509963989,1,0,132.9956512451172,1817.json,NotBuggy
3,0.16540786623954773,1,0,131.1535186767578,1428.json,NotBuggy
3,0.3913886249065399,1,0,133.59722900390625,470.json,NotBuggy
3,0.2574388384819031,1,3,129.0215301513672,2913.json,NotBuggy
5,0.6625152230262756,3,3,116.28035736083984,2383.json,NotBuggy
3,0.7203414440155029,1,0,133.59722900390625,3115.json,NotBuggy
3,0.8882986903190613,1,0,133.59722900390625,13.json,NotBuggy
5,0.1775226593017578,2,4,117.43174743652344,2826.json,NotBuggy
7,0.5711599588394165,2,2,114.36758422851562,2859.json,NotBuggy
10,0.18963073194026947,3,2,102.79948425292969,3086.json,NotBuggy
17,0.07385753840208054,5,9,90.1378173828125,2679.json,NotBuggy
3,0.8297978639602661,1,1,130.99049377441406,410.json,NotBuggy
3,0.8671501278877258,2,0,128.10511779785156,2433.json,NotBuggy
6,0.08739002794027328,2,3,114.35456085205078,551.json,NotBuggy
13,0.0037108473479747772,3,5,96.96248626708984,2423.json,NotBuggy
3,0.8603137731552124,1,0,133.59722900390625,139.json,NotBuggy
9,0.2800825536251068,2,4,107.04261779785156,2985.json,NotBuggy
9,0.23213595151901245,3,7,104.48148345947266,3022.json,NotBuggy
3,0.23283876478672028,1,0,133.59722900390625,1641.json,NotBuggy
4,0.6973366141319275,1,1,124.48601531982422,722.json,NotBuggy
3,0.6738705039024353,1,0,133.59722900390625,19.json,NotBuggy
19,0.22416147589683533,6,8,90.46479797363281,2711.json,NotBuggy
3,0.4216746389865875,1,1,132.25152587890625,2568.json,NotBuggy
8,0.02942034974694252,3,6,107.5513687133789,103.json,NotBuggy
5,0.17188940942287445,2,4,118.28404235839844,2284.json,NotBuggy
14,0.0038638433907181025,3,8,94.88925170898438,846.json,NotBuggy
8,0.5836812853813171,2,1,109.95276641845703,3023.json,NotBuggy
3,0.028389405459165573,1,2,128.0337677001953,806.json,NotBuggy
3,0.6480847597122192,1,0,133.59722900390625,1969.json,NotBuggy
3,0.25931116938591003,1,0,130.85629272460938,1968.json,NotBuggy
3,0.7838692665100098,1,1,131.60296630859375,3049.json,NotBuggy
3,0.5756359100341797,1,2,130.30841064453125,1388.json,NotBuggy
8,0.06829572468996048,2,5,108.45081329345703,1783.json,NotBuggy
3,0.2715055048465729,1,0,127.43789672851562,2606.json,NotBuggy
7,0.4730665683746338,2,1,113.5132064819336,772.json,NotBuggy
11,0.9016035199165344,3,5,101.7550277709961,1744.json,Buggy
3,0.2936008870601654,1,0,132.9956512451172,1967.json,NotBuggy
8,0.026900580152869225,3,9,105.31945037841797,1588.json,NotBuggy
3,0.0012950784293934703,1,2,126.7169418334961,76.json,NotBuggy
3,0.8221358060836792,1,1,131.75106811523438,56.json,NotBuggy
4,0.07210690528154373,1,1,123.65223693847656,295.json,NotBuggy
