SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
20,0.6310935020446777,0.026686672169796588,4,4,8,5,2.91,2,3,100.0,88.95720672607422,0,0,4,0,0,918.json,Buggy
9,0.0,9.802323623351985E-6,0,0,0,1,2.95,0,3,101.0,102.67451477050781,0,3,0,0,0,8437.json,Buggy
3,0.9476325511932373,0.9724323970863599,0,0,0,1,1.89,0,0,14.0,132.4454345703125,0,0,0,0,0,2845.json,Buggy
7,1.7169342027045786E-4,1.0321857617242815E-4,0,0,0,1,1.81,0,5,83.0,107.85324096679688,0,4,0,0,0,7724.json,Buggy
13,0.7074882984161377,0.8444919906833378,0,0,0,2,4.01,2,4,46.0,101.09404754638672,0,0,0,0,0,5797.json,Buggy
2,0.9836314916610718,0.9782335119860887,0,0,0,1,0.0,0,0,14.0,139.1788330078125,0,1,0,0,0,1866.json,Buggy
15,0.3137419521808624,0.06380316085254778,6,3,9,4,2.47,1,5,84.0,94.62648010253906,0,1,1,0,0,3560.json,Buggy
10,0.6284714341163635,0.7778351276295223,0,0,0,2,2.99,1,4,47.0,105.2325210571289,0,1,0,0,0,5477.json,Buggy
16,0.24497872591018677,0.08442214090450462,3,3,6,4,4.9,3,1,77.0,94.3570327758789,0,0,1,0,0,2123.json,Buggy
4,0.21323983371257782,0.39711340524845107,0,0,0,1,2.0,0,2,29.0,123.02798461914062,0,2,0,0,0,5976.json,Buggy
9,0.9132406711578369,0.905926218820123,1,1,2,2,2.95,1,3,41.0,107.86027526855469,0,1,1,0,0,3870.json,Buggy
18,0.5488238334655762,1.1851038347160893E-4,7,4,11,3,3.58,2,8,113.0,89.90460968017578,0,1,6,0,0,3582.json,Buggy
30,0.01387972291558981,0.022149872856279267,3,3,6,4,5.06,3,6,124.0,81.08894348144531,0,0,1,0,0,2689.json,Buggy
5,0.6294983625411987,0.7758841717368558,2,1,3,2,2.99,1,2,28.0,119.71456909179688,0,1,0,0,0,1619.json,Buggy
6,0.0,7.594551320473179E-4,0,0,0,1,1.89,0,4,67.0,111.41984558105469,0,5,0,0,0,7394.json,Buggy
21,0.10527583211660385,1.6751257430098297E-4,2,4,6,6,4.18,3,10,113.0,86.89012908935547,1,1,2,0,0,3989.json,Buggy
18,0.5488238334655762,1.1851038347160893E-4,7,4,11,3,3.58,2,8,113.0,89.90460968017578,0,1,6,0,0,2895.json,Buggy
7,0.0,5.38067761783546E-4,0,0,0,1,3.52,0,2,74.0,108.40586853027344,0,4,0,0,0,7875.json,Buggy
14,0.5518035888671875,0.006173951909748582,1,1,2,3,2.7,1,4,84.0,95.82347869873047,0,1,1,0,0,2517.json,Buggy
5,0.002966318279504776,0.01900977639112998,0,0,0,1,1.96,0,2,50.0,116.13534545898438,0,1,1,0,0,4921.json,Buggy
84,9.252569288946688E-4,3.8322223584185975E-15,10,20,30,17,5.25,4,25,392.0,54.716835021972656,0,0,16,0,0,1497.json,Buggy
4,6.619711057282984E-4,0.03494172669626375,0,0,0,1,2.0,0,2,45.0,120.46957397460938,0,2,0,0,0,7985.json,Buggy
3,0.9475132822990417,0.7919321925368186,0,0,0,1,1.89,0,0,19.0,130.45266723632812,0,1,0,0,0,940.json,Buggy
6,0.7248459458351135,0.43442788871144417,0,0,0,1,1.89,0,4,39.0,114.84461975097656,0,1,2,0,0,2251.json,Buggy
7,0.31930673122406006,0.23240528020144197,1,1,2,2,3.02,1,0,43.0,111.41020202636719,0,1,0,0,0,6925.json,Buggy
3,0.5093927383422852,0.7867993470656705,0,0,0,1,1.89,0,2,23.0,129.14646911621094,0,1,0,0,0,3613.json,Buggy
3,0.0,0.026350979133142854,0,0,0,1,1.89,1,1,47.0,125.03324890136719,0,2,0,0,0,7681.json,Buggy
3,0.4392116665840149,0.2956831123023728,0,0,0,1,1.89,0,1,30.0,127.51214599609375,0,1,0,0,0,5274.json,Buggy
6,0.0,3.648617968192328E-4,0,0,0,1,1.89,0,4,75.0,110.9234848022461,0,3,0,0,0,7007.json,Buggy
31,0.034654129296541214,0.0023653040434519186,6,4,10,6,6.42,4,7,136.0,79.68173217773438,0,0,5,0,0,2267.json,Buggy
