SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
5,0.1387212872505188,2,4,119.45967102050781,258.json,NotBuggy
3,0.5264468789100647,1,0,131.91592407226562,716.json,NotBuggy
9,0.57114177942276,1,4,107.75424194335938,226.json,NotBuggy
7,0.32163360714912415,1,4,110.53502655029297,47.json,NotBuggy
18,0.3957393765449524,5,4,91.02664184570312,309.json,NotBuggy
26,1.7607388144824654E-4,3,18,81.28221893310547,1049.json,NotBuggy
2,0.8922488689422607,1,0,140.82913208007812,2569.json,NotBuggy
11,0.08674289286136627,4,5,102.94024658203125,2903.json,NotBuggy
3,0.06148029863834381,1,1,129.69032287597656,1315.json,NotBuggy
4,0.08131259679794312,1,3,123.19084167480469,2803.json,NotBuggy
3,0.15633723139762878,1,2,127.76728820800781,1736.json,NotBuggy
2,0.9776812791824341,1,0,140.82913208007812,3639.json,NotBuggy
4,0.08131259679794312,1,3,123.19084167480469,972.json,NotBuggy
4,0.37900564074516296,1,2,126.36186218261719,3660.json,NotBuggy
9,0.010539720766246319,3,4,104.65742492675781,3409.json,Buggy
3,0.8395130038261414,1,0,132.9956512451172,2849.json,NotBuggy
22,0.03879062831401825,6,4,85.61979675292969,65.json,NotBuggy
7,0.41522568464279175,2,2,112.35448455810547,1326.json,NotBuggy
3,0.7172293066978455,1,0,131.28770446777344,250.json,NotBuggy
3,0.12295912206172943,1,1,130.57513427734375,241.json,NotBuggy
7,0.15126574039459229,2,1,111.91561889648438,1772.json,NotBuggy
17,0.003509732661768794,4,5,91.9884262084961,306.json,NotBuggy
5,0.4326319396495819,1,1,120.03731536865234,1028.json,NotBuggy
18,0.04351113736629486,3,9,91.03974914550781,449.json,NotBuggy
4,0.3705369830131531,1,2,126.94023132324219,3822.json,NotBuggy
21,0.026076091453433037,1,14,86.19239807128906,3650.json,Buggy
6,0.48319652676582336,2,1,116.13532257080078,899.json,NotBuggy
9,0.7691898345947266,3,2,107.89032745361328,2103.json,NotBuggy
8,0.13477860391139984,2,4,110.24234008789062,1666.json,NotBuggy
29,0.005264698527753353,7,10,78.85303497314453,3487.json,NotBuggy
3,0.8840162754058838,1,0,130.57513427734375,1054.json,NotBuggy
42,0.0,8,13,70.7687759399414,2273.json,NotBuggy
5,0.6783747673034668,2,1,121.30742645263672,409.json,NotBuggy
4,0.3758140504360199,1,0,125.02987670898438,634.json,NotBuggy
3,0.8952573537826538,1,0,131.1385955810547,828.json,NotBuggy
3,0.9376752972602844,1,0,133.59722900390625,3366.json,NotBuggy
3,0.2573872208595276,1,1,131.28770446777344,327.json,NotBuggy
3,0.1787065714597702,1,0,133.59722900390625,8.json,NotBuggy
44,0.0,10,6,70.30442810058594,1064.json,NotBuggy
3,0.09432698786258698,1,2,130.99049377441406,2054.json,NotBuggy
8,0.2699028253555298,2,1,110.69730377197266,1135.json,NotBuggy
37,0.0012003295123577118,3,18,75.4010238647461,1712.json,NotBuggy
10,0.2757769525051117,1,3,106.17271423339844,1644.json,NotBuggy
31,3.589612024370581E-4,7,12,76.46678924560547,2750.json,Buggy
20,2.2659622482024133E-4,1,7,89.33549499511719,3312.json,NotBuggy
30,0.004258362576365471,3,8,80.6893081665039,1754.json,NotBuggy
3,0.39227932691574097,1,1,130.07347106933594,495.json,NotBuggy
3,0.2669433653354645,1,0,131.75106811523438,1390.json,NotBuggy
3,0.07607598602771759,1,1,129.47398376464844,1222.json,NotBuggy
14,0.06866882741451263,5,6,95.07752990722656,71.json,NotBuggy
3,0.666624128818512,1,1,131.43582153320312,463.json,NotBuggy
3,0.8420180082321167,1,0,133.59722900390625,620.json,NotBuggy
4,0.5676448345184326,1,2,123.1068344116211,1160.json,NotBuggy
5,0.25766345858573914,1,3,117.40169525146484,1336.json,NotBuggy
3,0.3160773515701294,1,0,131.03103637695312,2061.json,NotBuggy
