SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,7.181444671005011E-4,0.2803460232519608,0,0,0,1,1.89,0,1,30.0,127.51214599609375,0,2,0,0,0,671.json,NotBuggy
10,0.09705560654401779,0.04270423491023631,2,2,4,3,3.6,2,4,60.0,103.39630889892578,0,2,2,0,0,673.json,NotBuggy
1,0.9620882272720337,0.9125574897386864,0,0,0,1,0.0,0,0,10.0,152.79727172851562,0,0,0,0,0,345.json,NotBuggy
6,0.4268690347671509,0.13634916004519398,1,2,3,3,2.56,1,0,45.0,113.4410400390625,0,2,0,0,0,622.json,NotBuggy
17,0.37164729833602905,0.0025512448236177524,6,4,10,5,2.21,1,5,104.0,91.14337921142578,0,2,2,0,0,1091.json,NotBuggy
10,0.03597572445869446,0.060062607791294735,1,1,2,2,5.73,1,1,55.0,104.128662109375,0,0,1,0,0,479.json,NotBuggy
3,0.6123688817024231,0.7340758818455376,0,0,0,1,1.89,0,1,21.0,129.81976318359375,0,1,0,0,0,728.json,NotBuggy
6,0.7838649153709412,0.31197057929458966,1,2,3,3,2.56,1,0,40.0,114.25296783447266,0,1,0,0,0,621.json,NotBuggy
4,0.007474654354155064,0.30774619786093765,0,0,0,1,6.63,0,2,33.0,122.3560791015625,0,3,0,0,0,1115.json,NotBuggy
22,0.049207646399736404,2.0289950171568618E-4,5,5,10,6,2.3,1,9,116.0,86.2057113647461,0,2,3,0,0,159.json,Buggy
32,0.0023396452888846397,7.892968811976492E-9,4,4,8,5,5.31,2,17,187.0,77.33304595947266,0,2,4,0,0,494.json,Buggy
3,0.8384780883789062,0.7155253933689847,0,0,0,1,1.89,0,1,21.0,129.81976318359375,0,1,0,0,0,805.json,NotBuggy
3,0.9674354195594788,0.9696874992731095,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,277.json,NotBuggy
3,0.5405538082122803,0.4676104020225634,0,0,0,1,1.89,0,2,25.0,128.712890625,0,1,0,0,0,709.json,NotBuggy
5,0.01665152609348297,0.07485497333844356,0,0,0,1,1.96,0,1,44.0,116.97151184082031,0,2,1,0,0,678.json,NotBuggy
13,0.16759093105793,0.028073724665980175,2,2,4,4,2.46,1,0,72.0,98.06991577148438,0,2,2,0,0,1098.json,NotBuggy
25,0.0,2.5900771229612302E-11,4,6,10,6,3.91,2,16,200.0,80.97855377197266,0,3,3,0,0,579.json,NotBuggy
15,0.023353734984993935,6.237297484488041E-4,3,3,6,4,3.2,2,1,91.0,93.99124908447266,0,4,3,0,0,672.json,NotBuggy
13,0.010763263329863548,9.598166817978741E-4,1,1,2,2,2.37,1,7,92.0,96.85379028320312,0,3,3,0,0,1120.json,NotBuggy
8,0.8751665353775024,0.9409196891030795,1,1,2,3,4.26,2,1,31.0,111.15506744384766,0,1,0,0,0,631.json,NotBuggy
6,0.015596533194184303,0.009155696719388453,2,1,3,2,2.75,1,1,57.0,112.12055206298828,0,4,1,0,0,677.json,NotBuggy
5,0.010364835150539875,0.19615295008387884,0,0,0,2,2.99,1,2,38.0,117.56682586669922,0,3,1,0,0,354.json,NotBuggy
18,0.006157114170491695,4.777450889791525E-7,8,5,13,6,5.85,2,9,128.0,88.48958587646484,0,2,4,0,0,1192.json,NotBuggy
24,0.0,2.81767286208039E-7,4,7,11,6,2.99,2,4,148.0,83.15106964111328,0,4,4,0,0,663.json,NotBuggy
24,0.0,2.81767286208039E-7,4,7,11,6,2.99,2,4,148.0,83.15106964111328,0,4,4,0,0,657.json,Buggy
17,0.3304464817047119,0.1830183680046264,2,2,4,4,2.47,2,4,71.0,93.69478607177734,0,0,2,0,0,351.json,NotBuggy
39,1.642066490603611E-4,1.5537470895606034E-5,3,3,6,4,5.1,2,13,162.0,74.90068817138672,0,1,8,0,0,492.json,Buggy
3,0.6109685301780701,0.9330894234805932,0,0,0,1,1.89,0,1,14.0,132.61029052734375,0,0,0,0,0,350.json,NotBuggy
9,0.0711938887834549,0.05324054780995486,3,2,5,3,5.96,2,2,56.0,105.4619140625,0,1,2,0,0,175.json,NotBuggy
3,0.1296623796224594,0.3156654125241995,1,1,2,2,1.89,0,0,33.0,126.78652954101562,0,2,0,0,0,628.json,NotBuggy
3,0.09911033511161804,0.33061726281707166,1,1,2,2,1.89,0,0,33.0,126.78652954101562,0,2,0,0,0,701.json,NotBuggy
20,0.04632791504263878,7.213293788560444E-7,0,0,0,1,2.71,0,8,155.0,87.64424896240234,0,1,8,0,0,128.json,Buggy
1,0.9644527435302734,0.9157648136997959,0,0,0,1,0.0,0,0,10.0,152.79727172851562,0,0,0,0,0,346.json,NotBuggy
11,0.05332864448428154,0.021639153140399454,6,5,11,4,3.45,2,5,67.0,101.04846954345703,0,1,1,0,0,1190.json,NotBuggy
