SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.45390912890434265,0.8739427915853899,0,0,0,1,4.0,0,0,14.0,127.78498840332031,0,2,0,0,0,9290.json,NotBuggy
4,0.5074172019958496,0.04075963502937564,1,1,2,2,3.92,0,1,45.0,120.06814575195312,0,4,0,0,0,1475.json,NotBuggy
3,0.799354612827301,0.8675625781000663,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,21471.json,NotBuggy
3,0.12213841825723648,0.8837032101013881,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,21231.json,NotBuggy
10,0.20504724979400635,0.03499904016760471,1,1,2,3,7.2,2,2,54.0,103.89632415771484,0,2,1,0,0,18638.json,Buggy
3,0.31293076276779175,0.6488778561495006,0,0,0,1,3.77,0,1,20.0,130.18594360351562,0,1,0,0,0,22101.json,NotBuggy
4,0.6993534564971924,0.7779495409800752,0,0,0,1,4.0,0,2,20.0,125.78216552734375,0,1,0,0,0,18293.json,NotBuggy
9,0.05427183583378792,8.291892877503898E-4,2,2,4,2,4.53,0,5,80.0,103.88709259033203,0,0,3,0,0,4376.json,Buggy
26,2.943658910226077E-4,6.806236947393977E-10,2,2,4,4,4.85,1,13,170.0,81.37825012207031,0,0,8,0,0,20871.json,Buggy
18,0.0034742385614663363,6.955477501164753E-6,5,4,9,5,6.65,2,2,119.0,89.48098754882812,0,2,6,0,0,88.json,Buggy
4,0.6113541722297668,0.9733948683941667,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,26547.json,NotBuggy
3,0.9722354412078857,0.8285434281331537,0,0,0,1,4.0,0,0,14.0,132.4454345703125,0,0,0,0,0,20289.json,NotBuggy
6,0.13404525816440582,0.0020997850992617354,2,1,3,2,5.5,1,1,62.0,111.6373519897461,0,4,2,0,0,2742.json,Buggy
13,4.408358072396368E-4,1.2213765570999336E-8,4,4,8,3,4.92,1,11,131.0,94.30653381347656,0,6,4,0,0,4257.json,Buggy
3,0.7516452074050903,0.8245800808368725,0,0,0,1,3.77,0,1,16.0,131.75106811523438,0,1,0,0,0,14755.json,NotBuggy
2,0.41884297132492065,0.7722739779771479,0,0,0,1,0.0,0,0,14.0,139.1788330078125,0,2,0,0,0,24223.json,NotBuggy
37,0.0,5.291086309470813E-34,7,10,17,8,11.71,4,27,455.0,69.2787857055664,0,1,10,0,0,14124.json,Buggy
11,0.02085159905254841,5.251764310009331E-5,6,3,9,4,7.05,2,4,90.0,99.10684967041016,0,2,4,0,0,22044.json,Buggy
9,0.196527898311615,0.057216470230425746,2,2,4,3,7.54,2,4,50.0,106.20767974853516,0,0,2,0,0,18132.json,NotBuggy
3,0.3771494925022125,0.7151788725935584,0,0,0,1,3.77,0,1,18.0,130.7338104248047,0,0,0,0,0,26449.json,NotBuggy
6,0.39625683426856995,0.07245634418421319,1,1,2,2,5.5,0,2,46.0,113.55674743652344,0,1,2,0,0,20690.json,NotBuggy
3,0.221267431974411,0.45770679265373726,0,0,0,1,3.77,0,2,21.0,129.81976318359375,0,0,0,0,0,3156.json,NotBuggy
