SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Decision
3,0.5268887877464294,1,0,132.4454345703125,5784.json,NotBuggy
5,0.48685944080352783,1,3,119.66572570800781,32360.json,NotBuggy
5,0.6102430820465088,2,1,120.95380401611328,799.json,NotBuggy
8,0.5712846517562866,2,4,110.46502685546875,19427.json,NotBuggy
19,0.0020532035268843174,4,14,87.1545181274414,24113.json,Buggy
5,0.13462123274803162,1,3,118.3609390258789,452.json,NotBuggy
3,0.7856348156929016,1,0,131.9385528564453,30263.json,NotBuggy
3,0.9289069771766663,1,0,133.59722900390625,10723.json,Buggy
3,0.23996342718601227,1,0,129.47398376464844,3846.json,NotBuggy
3,0.13892443478107452,1,0,131.03103637695312,38259.json,NotBuggy
21,0.009332152083516121,6,7,87.0146713256836,28742.json,NotBuggy
3,0.7071925401687622,1,0,132.4454345703125,6162.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,38047.json,NotBuggy
4,0.5908210873603821,1,0,125.5254898071289,16721.json,NotBuggy
4,0.0021823327988386154,1,1,122.5949478149414,544.json,Buggy
5,0.371858686208725,1,1,120.03731536865234,39532.json,NotBuggy
2,0.8557450771331787,1,0,140.82913208007812,15481.json,NotBuggy
3,0.6866081357002258,1,0,132.4454345703125,5795.json,NotBuggy
3,0.4839341342449188,1,3,129.93223571777344,9134.json,NotBuggy
3,0.7610476016998291,1,1,131.43582153320312,33214.json,NotBuggy
9,0.1334383338689804,2,7,103.83628845214844,28614.json,NotBuggy
4,0.44270357489585876,1,2,125.27178192138672,39208.json,NotBuggy
3,0.560860276222229,1,1,130.85629272460938,4586.json,NotBuggy
3,0.9042248725891113,1,0,133.59722900390625,39502.json,NotBuggy
3,0.01860438659787178,1,0,128.50894165039062,4052.json,NotBuggy
8,0.7533054351806641,3,1,111.07106018066406,32448.json,NotBuggy
14,0.027745336294174194,4,12,94.51554107666016,8698.json,NotBuggy
3,0.8723316192626953,1,1,132.086669921875,32803.json,NotBuggy
3,0.5734680891036987,1,1,132.25152587890625,31715.json,NotBuggy
3,0.575176477432251,1,0,129.9696044921875,6617.json,NotBuggy
3,0.8898017406463623,1,0,132.9956512451172,5686.json,NotBuggy
11,0.0908544659614563,2,4,100.7002944946289,25618.json,NotBuggy
3,0.5822451114654541,1,0,130.07347106933594,24924.json,NotBuggy
3,0.3721010982990265,1,1,131.43582153320312,12382.json,NotBuggy
6,0.4047854244709015,1,4,113.61502838134766,8155.json,NotBuggy
4,0.7893195152282715,2,2,122.21184539794922,26420.json,NotBuggy
15,0.3423525393009186,4,3,94.72978973388672,17692.json,NotBuggy
3,0.845467209815979,1,1,132.25152587890625,10256.json,NotBuggy
3,0.009936871938407421,1,1,128.91311645507812,24638.json,NotBuggy
3,0.1674627661705017,1,2,129.2428436279297,28866.json,NotBuggy
3,0.7696537971496582,1,0,132.4454345703125,4898.json,Buggy
9,0.2829173505306244,3,3,105.75300598144531,15696.json,NotBuggy
8,0.1582653671503067,1,6,111.22857666015625,1075.json,NotBuggy
6,0.4361022412776947,1,3,114.91886901855469,16518.json,NotBuggy
3,0.6602460145950317,1,1,131.28770446777344,614.json,NotBuggy
11,3.488566435407847E-4,2,8,98.52082061767578,7472.json,Buggy
3,0.7385154962539673,1,0,131.28770446777344,13196.json,NotBuggy
3,0.868717610836029,1,0,130.57513427734375,12636.json,NotBuggy
3,5.044889403507113E-4,1,1,126.78704833984375,25676.json,NotBuggy
7,0.8569992184638977,1,0,113.63934326171875,12366.json,NotBuggy
3,0.9712144136428833,1,0,130.45266723632812,27119.json,NotBuggy
5,0.455405592918396,1,3,118.99382781982422,9515.json,NotBuggy
3,0.032025840133428574,1,0,133.59722900390625,24081.json,NotBuggy
3,0.030565116554498672,1,2,127.59099578857422,25941.json,NotBuggy
4,0.3891487121582031,1,2,124.1488037109375,16645.json,NotBuggy
3,0.5398025512695312,1,0,133.59722900390625,33571.json,NotBuggy
3,0.9889013767242432,1,1,129.47398376464844,26913.json,NotBuggy
3,0.7986245155334473,1,0,132.4454345703125,10204.json,NotBuggy
3,0.9260425567626953,1,0,133.59722900390625,23280.json,NotBuggy
41,0.0,10,19,70.30413818359375,32009.json,NotBuggy
3,0.8572865128517151,1,0,133.59722900390625,15582.json,NotBuggy
3,0.05870835483074188,1,1,129.81976318359375,7302.json,NotBuggy
3,0.7408078908920288,1,1,132.25152587890625,30909.json,NotBuggy
5,0.0012712712632492185,1,1,117.93329620361328,5664.json,Buggy
9,0.8499006628990173,1,0,108.0054702758789,16585.json,NotBuggy
3,0.8817059993743896,1,0,132.9956512451172,5661.json,NotBuggy
3,0.8706017136573792,1,0,132.9956512451172,4623.json,NotBuggy
3,0.24555163085460663,1,0,129.47398376464844,3711.json,NotBuggy
13,0.504688560962677,4,2,98.95902252197266,33948.json,NotBuggy
3,0.981923520565033,1,1,129.47398376464844,27529.json,NotBuggy
3,0.10404586046934128,1,2,130.99049377441406,18134.json,NotBuggy
3,0.5855357646942139,1,0,129.7158966064453,3799.json,NotBuggy
3,0.7594128251075745,1,0,132.4454345703125,39930.json,NotBuggy
20,4.84305783174932E-4,3,10,87.57164764404297,27879.json,Buggy
3,0.9797729849815369,1,0,130.05470275878906,34117.json,NotBuggy
14,0.036352697759866714,4,4,94.82770538330078,24874.json,NotBuggy
8,0.7669979333877563,1,0,110.98506927490234,25485.json,NotBuggy
5,0.024306409060955048,1,2,115.73514556884766,24608.json,NotBuggy
15,0.4286831021308899,4,3,97.3866195678711,26467.json,Buggy
3,0.7456874251365662,1,1,132.61029052734375,16023.json,NotBuggy
3,0.6866081357002258,1,0,132.4454345703125,3729.json,NotBuggy
3,0.8596993684768677,1,0,132.9956512451172,3793.json,NotBuggy
3,0.3593806028366089,1,2,129.37762451171875,25600.json,NotBuggy
8,0.2376100867986679,2,6,108.34425354003906,19713.json,Buggy
5,0.8582061529159546,1,1,119.39962768554688,20886.json,NotBuggy
3,0.7538242340087891,1,1,132.086669921875,12639.json,NotBuggy
3,0.9231319427490234,1,0,133.59722900390625,5769.json,NotBuggy
3,0.7087204456329346,1,1,130.45266723632812,15528.json,NotBuggy
3,0.9518961906433105,1,0,129.58164978027344,39920.json,NotBuggy
3,0.7283450961112976,1,1,132.086669921875,26419.json,NotBuggy
5,0.0012426052708178759,2,2,116.86105346679688,29640.json,NotBuggy
3,0.9266265034675598,1,0,131.28770446777344,22613.json,NotBuggy
2,0.9238564372062683,1,0,139.56419372558594,21009.json,NotBuggy
3,0.0,1,0,127.03218841552734,32563.json,NotBuggy
3,0.6720010638237,1,0,133.59722900390625,15941.json,NotBuggy
2,0.41025272011756897,1,0,138.17149353027344,9896.json,NotBuggy
3,0.24863684177398682,1,0,131.03103637695312,33630.json,NotBuggy
4,0.6039296984672546,1,2,123.65223693847656,32391.json,NotBuggy
10,0.21184784173965454,2,4,105.57550048828125,23327.json,NotBuggy
3,0.38779816031455994,1,0,131.9385528564453,39147.json,NotBuggy
4,0.0014933430356904864,1,2,121.08299255371094,12564.json,NotBuggy
3,0.17335301637649536,1,0,131.75106811523438,10860.json,NotBuggy
