SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
3,0.6997820734977722,0.8383158597290976,0,0,0,1,3.77,0,2,16.0,131.91592407226562,0,0,0,0,0,529.json,NotBuggy
3,0.8153032660484314,0.6662824690990257,0,0,0,1,1.89,0,0,24.0,128.83535766601562,0,1,0,0,0,5.json,NotBuggy
3,0.35476523637771606,0.6506557727285452,0,0,0,1,3.77,0,1,18.0,130.7338104248047,0,0,0,0,0,638.json,NotBuggy
3,0.5256512761116028,0.5831899743905365,0,0,0,1,3.77,0,1,21.0,129.93223571777344,0,1,0,0,0,296.json,NotBuggy
3,0.03034914843738079,0.6369021317250106,0,0,0,1,1.89,0,1,23.0,129.58164978027344,0,2,0,0,0,918.json,NotBuggy
3,0.4380427300930023,0.7723647886441894,0,0,0,1,3.77,0,1,18.0,130.7338104248047,0,0,0,0,0,439.json,NotBuggy
3,0.5720880627632141,0.8248204867124522,0,0,0,1,1.89,0,0,19.0,130.70933532714844,0,0,0,0,0,98.json,NotBuggy
4,0.04115273058414459,0.5850232636258031,0,0,0,1,6.63,0,1,23.0,124.48601531982422,0,3,0,0,0,500.json,NotBuggy
3,0.271053284406662,0.5943495739569379,0,0,0,1,3.77,0,3,22.0,129.69032287597656,0,0,0,0,0,536.json,NotBuggy
4,0.2653011977672577,0.28495532706986193,0,0,0,1,6.63,0,0,33.0,122.60874938964844,0,1,0,0,0,177.json,NotBuggy
3,0.1131587028503418,0.3793587937711733,0,0,0,1,3.77,0,2,25.0,128.712890625,0,1,0,0,0,34.json,NotBuggy
7,0.5741183757781982,0.3261454191722533,0,0,0,2,6.05,1,2,35.0,112.75433349609375,0,0,0,0,0,533.json,NotBuggy
11,0.15246638655662537,0.002933532434522809,2,1,3,3,3.45,2,5,79.0,100.20010375976562,0,1,4,0,0,393.json,NotBuggy
6,0.06227011978626251,0.3693892947625118,1,1,2,2,5.87,0,1,34.0,115.56517028808594,0,3,1,0,0,921.json,Buggy
3,0.8300912380218506,0.8120244837701697,0,0,0,1,1.89,0,1,18.0,130.85629272460938,0,0,0,0,0,719.json,NotBuggy
3,0.4816257655620575,0.6676066476120193,0,0,0,1,3.77,0,1,20.0,130.07347106933594,0,1,0,0,0,666.json,NotBuggy
7,0.24579225480556488,0.20003296155680422,1,1,2,3,4.12,2,5,43.0,111.18020629882812,0,1,1,0,0,559.json,NotBuggy
3,0.8745365738868713,0.9333357391945092,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,940.json,NotBuggy
