SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
13,0.011896912939846516,0.04952713911752457,2,2,4,3,2.46,2,7,72.0,98.47134399414062,0,1,1,0,0,9896.json,NotBuggy
4,0.04510819911956787,0.6682667657762366,0,0,0,1,1.73,0,2,24.0,124.26470947265625,0,1,0,0,0,10484.json,NotBuggy
4,0.05433288961648941,0.8422518005351834,0,0,0,1,1.73,0,0,19.0,125.91468811035156,0,1,0,0,0,1601.json,NotBuggy
6,0.16212575137615204,0.04143874810460801,1,1,2,2,2.98,0,5,47.0,113.27349090576172,0,1,0,0,0,681.json,NotBuggy
4,0.4610876142978668,0.9259800463161161,0,0,0,1,1.73,0,0,17.0,126.4930648803711,0,1,0,0,0,12564.json,NotBuggy
4,0.1830543577671051,0.9340323881010154,0,0,0,1,1.73,0,0,14.0,127.78498840332031,0,0,0,0,0,10860.json,NotBuggy
4,0.7938545942306519,0.9274702322506332,0,0,0,1,1.73,0,1,15.0,127.42622375488281,0,0,0,0,0,2850.json,NotBuggy
4,0.02193388342857361,0.343670973937916,0,0,0,1,1.73,0,0,31.0,122.76004028320312,0,3,0,0,0,12562.json,NotBuggy
9,0.11108319461345673,0.15662198391799714,3,3,6,3,3.98,1,3,50.0,106.26473999023438,0,0,1,0,0,6844.json,NotBuggy
3,0.9137068390846252,0.9889980914019812,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,1,0,0,0,13905.json,NotBuggy
7,0.07669451087713242,0.34249614767442715,0,0,0,2,2.8,0,2,44.0,111.42000579833984,0,0,2,0,0,8167.json,NotBuggy
4,0.011832530610263348,0.5093362742112156,0,0,0,1,1.73,0,1,29.0,123.19084167480469,0,3,0,0,0,4570.json,NotBuggy
8,0.6772447228431702,0.9776390172573126,1,1,2,2,2.65,1,1,24.0,113.24091339111328,0,0,0,0,0,6185.json,NotBuggy
4,0.0,0.22597616155452777,0,0,0,1,1.73,0,1,35.0,122.21297454833984,0,3,0,0,0,4350.json,NotBuggy
4,0.06631054729223251,0.6955998519899337,0,0,0,1,1.73,0,1,24.0,124.57742309570312,0,2,0,0,0,10016.json,NotBuggy
4,0.8345329761505127,0.9739024647045891,0,0,0,1,1.73,0,1,14.0,128.13519287109375,0,0,0,0,0,3625.json,NotBuggy
4,0.6006250381469727,0.9276778253922072,0,0,0,1,1.73,0,1,18.0,126.0733642578125,0,0,0,0,0,754.json,NotBuggy
12,0.31625449657440186,0.8452344166051865,0,0,0,2,2.83,1,2,40.0,103.05452728271484,0,1,0,0,0,1790.json,NotBuggy
4,0.48876073956489563,0.9581995746681955,0,0,0,1,1.73,0,0,14.0,127.78498840332031,0,0,0,0,0,13651.json,NotBuggy
4,0.10485808551311493,0.8793439345397519,0,0,0,1,1.73,0,0,16.0,126.80831146240234,0,0,0,0,0,4979.json,NotBuggy
4,0.7002561688423157,0.9448145249513156,0,0,0,1,1.73,0,1,15.0,127.42622375488281,0,0,0,0,0,4102.json,NotBuggy
4,0.05636292323470116,0.5649201608331582,0,0,0,1,1.73,0,3,26.0,123.94486236572266,0,1,0,0,0,6762.json,NotBuggy
21,0.14502690732479095,0.16596516460336994,1,1,2,3,3.8,2,3,75.0,89.84425354003906,0,1,2,0,0,2944.json,NotBuggy
4,0.33430516719818115,0.8977182148173873,0,0,0,1,1.73,0,0,17.0,126.62725830078125,0,1,0,0,0,11342.json,NotBuggy
4,0.4912400245666504,0.9046120238606579,0,0,0,1,1.73,0,0,17.0,126.62725830078125,0,0,0,0,0,6698.json,NotBuggy
13,0.2900611460208893,0.0012657899297073962,1,1,2,2,3.0,1,9,90.0,96.79430389404297,0,0,5,0,0,3823.json,NotBuggy
20,0.00926276110112667,0.0041436581739731845,3,3,6,5,4.31,2,5,99.0,88.842041015625,0,2,2,0,0,9098.json,Buggy
4,0.7590245604515076,0.9732289433897457,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,13797.json,NotBuggy
8,0.21613608300685883,0.06220168978375768,2,2,4,3,1.94,0,6,59.0,107.72459411621094,0,0,0,0,0,10251.json,NotBuggy
11,0.7207801342010498,0.9804306537224415,0,0,0,2,2.67,1,1,33.0,105.73814392089844,0,1,0,0,0,2906.json,NotBuggy
4,0.6038835048675537,0.7616079932288473,1,1,2,2,1.73,0,2,23.0,124.56873321533203,0,0,0,0,0,3821.json,NotBuggy
63,3.551027039065957E-4,5.259695706046634E-9,7,7,14,12,3.59,3,26,266.0,62.962913513183594,0,0,7,0,0,59.json,NotBuggy
4,0.7326919436454773,0.9780391106515385,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,7043.json,NotBuggy
4,0.8836750388145447,0.9818237045339838,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,10996.json,NotBuggy
4,0.38331323862075806,0.9064615852494348,0,0,0,1,1.73,0,1,19.0,125.91468811035156,0,1,0,0,0,3235.json,NotBuggy
4,0.9177927374839783,0.972984682582968,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,9233.json,NotBuggy
4,0.0037096997257322073,0.31109305224904954,0,0,0,1,1.73,0,4,30.0,122.93054962158203,0,0,0,0,0,5644.json,NotBuggy
4,0.9377694725990295,0.9893046327384003,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,10389.json,NotBuggy
4,0.3510322868824005,0.8769720375256638,0,0,0,1,1.73,0,1,17.0,126.77537536621094,0,1,0,0,0,370.json,NotBuggy
4,0.7519989609718323,0.9705861540598445,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,7990.json,NotBuggy
4,0.95270836353302,0.9936940782074312,0,0,0,1,1.96,0,1,14.0,127.94984436035156,0,0,0,0,0,8183.json,NotBuggy
