SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Decision
4,0.6636725068092346,0.5441120750085103,0,0,0,1,1.66,0,2,25.0,123.87862396240234,0,1,0,0,0,3815.json,NotBuggy
3,0.35077983140945435,0.6013256228207615,0,0,0,1,0.94,0,3,25.0,128.8092498779297,0,1,0,0,0,53026.json,NotBuggy
3,0.002001573797315359,0.17534067492912211,0,0,0,1,0.94,0,1,30.0,127.43789672851562,0,1,0,0,0,82602.json,NotBuggy
24,0.022840971127152443,3.0950383372371196E-5,6,6,12,4,2.25,2,13,125.0,84.48934173583984,0,1,2,0,0,3173.json,NotBuggy
159,0.0,2.0425675653269645E-47,26,32,58,34,2.98,5,66,879.0,35.577911376953125,0,3,23,0,0,70364.json,NotBuggy
3,0.408068984746933,0.7516879885019561,0,0,0,1,0.94,0,1,20.0,130.18594360351562,0,1,0,0,0,5277.json,NotBuggy
5,0.7711461186408997,0.7325533966257077,1,1,2,2,0.98,0,1,27.0,119.80731201171875,0,0,0,0,0,60962.json,NotBuggy
18,0.04452710598707199,0.012108990735115647,4,4,8,4,1.63,1,6,86.0,91.51090240478516,0,2,3,0,0,37689.json,NotBuggy
9,0.2112232744693756,0.13027686602027605,1,1,2,2,1.13,1,4,49.0,106.65968322753906,0,0,2,0,0,12309.json,NotBuggy
11,0.048049625009298325,0.14978847712302232,0,0,0,2,2.57,1,5,51.0,102.92738342285156,0,2,0,0,0,4587.json,NotBuggy
24,0.009609613567590714,5.512208238647613E-4,2,3,5,6,2.12,3,5,110.0,84.93115997314453,0,2,0,0,0,474.json,NotBuggy
3,0.8415566086769104,0.9253120128545056,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,81869.json,NotBuggy
3,0.793246865272522,0.918910714758677,0,0,0,1,0.94,0,0,12.0,133.59722900390625,0,0,0,0,0,36359.json,NotBuggy
3,0.015568230301141739,0.607442797831301,0,0,0,1,0.94,0,1,23.0,129.14646911621094,0,0,0,0,0,82764.json,NotBuggy
4,0.13398867845535278,0.4253710477601578,0,0,0,1,1.0,0,1,29.0,123.1068344116211,0,1,0,0,0,24799.json,NotBuggy
