SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
2,0.9671555757522583,0.9643120812317925,0,0,0,1,1.89,0,0,14.0,139.1788330078125,1,2,0,0,0,2876.json,NotBuggy
10,0.004511039238423109,0.005689258181206962,3,2,5,3,6.05,2,9,71.0,102.67742156982422,0,1,0,0,0,10638.json,NotBuggy
3,0.9427883625030518,0.9389639797790524,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,1998.json,NotBuggy
8,0.5979814529418945,0.6252637024195229,0,0,0,1,1.73,0,4,37.0,110.69502258300781,0,1,1,0,0,5371.json,NotBuggy
3,0.8880078196525574,0.9518090300208543,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,10118.json,NotBuggy
11,0.0019310192437842488,0.0026468453480180615,2,2,4,2,6.26,1,5,72.0,100.99617767333984,0,1,1,0,0,6402.json,Buggy
6,0.408608615398407,0.870496372763368,2,1,3,2,3.27,1,4,29.0,116.6823501586914,0,1,0,0,0,1804.json,NotBuggy
10,0.28908777236938477,0.03845697004019601,3,2,5,3,3.6,2,5,65.0,103.13654327392578,0,1,3,0,0,93.json,Buggy
3,0.9404751062393188,0.9725790209467392,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,1991.json,NotBuggy
15,0.17272980511188507,0.8841161598827112,0,0,0,2,2.53,1,3,47.0,98.73035430908203,0,0,1,0,0,12485.json,Buggy
3,0.4976802468299866,0.6827337590737037,0,0,0,1,1.89,0,1,19.0,130.34019470214844,0,0,0,0,0,3106.json,NotBuggy
12,0.4528169333934784,0.41496230694177505,1,2,3,3,3.82,2,3,54.0,100.99057006835938,0,2,1,0,0,8369.json,Buggy
3,0.23874881863594055,0.9210084296970352,0,0,0,1,1.89,0,2,16.0,131.91592407226562,0,0,0,0,0,9644.json,NotBuggy
8,0.591973066329956,0.5130635263943667,1,1,2,2,2.4,1,3,40.0,109.82251739501953,0,0,2,0,0,2773.json,NotBuggy
14,0.14013180136680603,0.7148611662692381,1,4,5,6,2.7,2,0,49.0,98.78144836425781,0,1,0,0,0,1997.json,NotBuggy
10,0.05852799862623215,0.023513736406122244,3,3,6,3,6.2,1,9,67.0,102.82249450683594,0,1,0,0,0,2167.json,NotBuggy
7,0.6295793056488037,0.8151732179309169,1,1,2,2,2.56,1,0,29.0,113.98487091064453,0,0,0,0,0,2668.json,NotBuggy
6,0.2912343442440033,0.3973109584540354,1,1,2,2,2.75,1,4,32.0,115.97023010253906,0,0,0,0,0,9809.json,Buggy
24,6.240956718102098E-4,7.088721690663577E-9,3,6,9,7,1.66,2,12,168.0,82.4039306640625,1,1,9,0,0,10447.json,NotBuggy
2,0.9964359998703003,0.968588298865096,0,0,0,1,1.89,0,0,9.0,142.4026641845703,1,0,0,0,0,12378.json,Buggy
6,0.6400657296180725,0.598029500487378,1,1,2,2,2.75,1,3,32.0,115.88042449951172,0,1,1,0,0,9103.json,NotBuggy
17,0.0,1.1171014073254484E-7,5,4,9,5,2.33,1,14,144.0,89.4881820678711,0,2,1,0,0,1880.json,NotBuggy
27,0.0,1.8570266395035833E-10,0,0,0,1,6.73,0,45,221.0,81.0356674194336,0,1,0,0,0,14419.json,NotBuggy
3,0.5603030323982239,0.9181826259788555,0,0,0,1,1.89,0,0,14.0,132.61029052734375,0,0,0,0,0,643.json,NotBuggy
12,0.393982470035553,0.24440926893256684,2,2,4,3,2.56,1,4,61.0,100.57026672363281,0,1,1,0,0,14363.json,NotBuggy
15,0.007079588249325752,2.3395021537354834E-4,6,4,10,4,5.27,3,12,100.0,93.76087951660156,0,1,3,0,0,2383.json,NotBuggy
22,0.002542916452512145,0.04188507414377002,0,0,0,1,3.05,0,9,92.0,88.81273651123047,0,3,1,0,0,9527.json,NotBuggy
3,0.5872646570205688,0.9473232976855303,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,9367.json,NotBuggy
3,0.2625466585159302,0.8436644927127186,0,0,0,1,1.89,0,1,18.0,130.99049377441406,0,1,0,0,0,5734.json,NotBuggy
6,0.7732528448104858,0.25717688758521334,1,3,4,4,1.89,0,0,42.0,114.40888214111328,0,1,0,0,0,7957.json,NotBuggy
5,0.09702372550964355,0.14473600846278015,0,0,0,1,1.96,0,3,41.0,117.61241912841797,0,0,1,0,0,11990.json,NotBuggy
15,0.13450887799263,1.4740542062954107E-4,5,4,9,5,10.07,3,10,95.0,93.60588073730469,0,1,3,0,0,11805.json,NotBuggy
3,0.42006170749664307,0.6514112218290476,0,0,0,1,1.89,0,2,23.0,129.34671020507812,0,1,0,0,0,2409.json,NotBuggy
3,0.5184663534164429,0.970950838047511,0,0,0,1,1.89,0,1,14.0,132.79563903808594,0,0,0,0,0,2173.json,NotBuggy
14,0.2020488977432251,0.004011592241325513,2,1,3,3,4.2,2,5,84.0,95.89629364013672,1,1,4,0,0,13276.json,NotBuggy
3,0.752038836479187,0.9065134670728646,0,0,0,1,1.89,0,0,15.0,132.25152587890625,0,0,0,0,0,2607.json,NotBuggy
4,0.5618824362754822,0.7096757485334011,0,0,0,1,2.0,0,5,24.0,124.57742309570312,0,0,0,0,0,2273.json,NotBuggy
6,0.4458831250667572,0.8252415026521824,1,1,2,2,5.5,1,5,28.0,116.86482238769531,0,0,0,0,0,2192.json,NotBuggy
5,0.18129174411296844,0.7614080003616656,0,0,0,1,3.58,0,1,24.0,120.85002136230469,0,2,0,0,0,8115.json,NotBuggy
3,0.7548624277114868,0.9165346498573358,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,12088.json,NotBuggy
3,0.8530109524726868,0.9737426823913128,0,0,0,1,1.89,0,0,11.0,134.26058959960938,0,0,0,0,0,11777.json,NotBuggy
5,0.5190696716308594,0.6941613550558094,1,1,2,2,2.99,1,5,28.0,119.81843566894531,0,0,0,0,0,2207.json,NotBuggy
2,0.871168315410614,0.9204271743877055,0,0,0,1,0.0,0,0,11.0,140.82913208007812,0,1,0,0,0,2397.json,NotBuggy
3,0.02427074871957302,0.7677803291899513,0,0,0,1,1.89,0,0,19.0,130.70933532714844,0,0,0,0,0,1694.json,NotBuggy
6,0.18553775548934937,0.43388411833568136,2,2,4,2,4.27,1,8,37.0,115.21527862548828,0,0,0,0,0,2450.json,NotBuggy
13,0.08526097238063812,4.4792919055326396E-7,7,6,13,7,0.72,0,6,117.0,94.1584701538086,0,2,6,0,0,12090.json,Buggy
6,0.5235737562179565,0.6976064372895391,1,1,2,2,2.75,1,3,31.0,116.13532257080078,0,0,0,0,0,9517.json,NotBuggy
3,0.6926518678665161,0.9215557809836702,0,0,0,1,1.89,0,0,14.0,132.61029052734375,0,0,0,0,0,863.json,NotBuggy
3,0.9152606725692749,0.9746528919591188,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,8488.json,NotBuggy
