SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
5,0.20432789623737335,1,3,118.82000732421875,58.json,NotBuggy
3,0.34560316801071167,1,0,132.9956512451172,1689.json,NotBuggy
3,0.11763004958629608,1,3,128.91311645507812,598.json,NotBuggy
11,0.0,1,2,102.78514862060547,1084.json,Buggy
9,0.04648204520344734,2,3,104.20447540283203,1442.json,NotBuggy
3,0.6982547640800476,1,1,130.18594360351562,1853.json,NotBuggy
4,0.24709436297416687,1,2,124.7987289428711,536.json,NotBuggy
3,0.5253832340240479,1,2,129.4591827392578,625.json,NotBuggy
3,0.20909468829631805,1,3,128.0337677001953,268.json,NotBuggy
4,0.610966682434082,1,1,127.09062194824219,1140.json,NotBuggy
4,0.8495647311210632,1,1,125.79222106933594,177.json,NotBuggy
3,0.709059476852417,1,2,128.21994018554688,1295.json,NotBuggy
3,0.5348673462867737,1,1,132.25152587890625,1595.json,NotBuggy
5,0.08448245376348495,2,1,119.9036865234375,1398.json,NotBuggy
29,0.0,8,30,76.38050079345703,921.json,Buggy
3,0.42859864234924316,1,0,131.28770446777344,1134.json,NotBuggy
3,0.5866606831550598,1,0,130.57513427734375,940.json,NotBuggy
3,0.030613940209150314,1,1,127.50450134277344,1804.json,NotBuggy
3,0.17214857041835785,1,0,131.03103637695312,371.json,NotBuggy
3,0.9363695383071899,1,0,131.9385528564453,1188.json,NotBuggy
3,0.34560316801071167,1,0,132.9956512451172,1694.json,NotBuggy
3,0.7392702698707581,1,1,130.57513427734375,1837.json,NotBuggy
15,4.3460223241709173E-4,2,9,98.05734252929688,581.json,NotBuggy
3,0.3016100525856018,1,0,127.690673828125,1675.json,NotBuggy
3,0.21087077260017395,1,1,129.69032287597656,1578.json,NotBuggy
3,0.4111563563346863,1,1,128.91311645507812,165.json,NotBuggy
4,0.4257703125476837,1,1,123.28931427001953,1732.json,NotBuggy
3,0.5796045660972595,1,1,129.7158966064453,596.json,NotBuggy
3,0.8394260406494141,1,0,133.59722900390625,927.json,NotBuggy
4,0.7626780867576599,1,1,123.8484878540039,1760.json,NotBuggy
4,0.0327637642621994,1,2,122.4349365234375,1788.json,NotBuggy
6,0.0014943864662200212,1,6,113.764892578125,542.json,NotBuggy
3,0.2978895604610443,1,1,130.45266723632812,1022.json,NotBuggy
7,0.4148869216442108,1,4,109.771728515625,903.json,NotBuggy
9,0.5332916975021362,3,1,107.4195556640625,1403.json,NotBuggy
3,0.5766639113426208,1,1,131.43582153320312,776.json,NotBuggy
3,0.46752774715423584,1,1,130.30841064453125,388.json,NotBuggy
3,0.8907420635223389,1,1,130.57513427734375,1596.json,NotBuggy
3,0.8358421921730042,1,0,133.59722900390625,207.json,NotBuggy
3,0.9408955574035645,1,0,133.59722900390625,946.json,NotBuggy
3,0.654025673866272,1,0,133.59722900390625,363.json,NotBuggy
3,0.7666324973106384,1,0,131.9385528564453,734.json,NotBuggy
12,0.06133044883608818,2,5,99.23747253417969,1061.json,Buggy
7,0.517302393913269,2,1,110.38590240478516,847.json,NotBuggy
6,0.36954301595687866,2,1,115.4832992553711,1168.json,NotBuggy
3,0.39222070574760437,1,1,131.60296630859375,372.json,NotBuggy
3,0.7170153260231018,1,1,132.79563903808594,1424.json,NotBuggy
4,0.4257703125476837,1,1,123.28931427001953,168.json,NotBuggy
10,0.04703550040721893,2,8,104.48490142822266,841.json,Buggy
3,0.4888758361339569,1,2,129.14646911621094,24.json,NotBuggy
7,0.04235287010669708,2,3,110.13031005859375,1446.json,NotBuggy
3,0.3616035580635071,1,2,129.12539672851562,644.json,NotBuggy
3,0.36326074600219727,1,1,130.7338104248047,343.json,NotBuggy
5,0.5663720965385437,2,1,119.7175064086914,763.json,NotBuggy
3,0.674607515335083,1,0,131.60296630859375,1206.json,NotBuggy
3,0.5277243256568909,1,1,130.57513427734375,74.json,NotBuggy
7,0.003376884153112769,2,9,109.76525115966797,852.json,Buggy
6,0.5231950879096985,2,3,115.65497589111328,639.json,Buggy
4,0.02888699434697628,1,2,122.4349365234375,1789.json,NotBuggy
