SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,0.8935133814811707,0.9269554674980361,0,0,0,1,1.73,0,2,18.0,126.33003997802734,0,1,0,0,0,2773.json,NotBuggy
5,0.12080077826976776,0.510069990403545,0,0,0,1,1.6,0,2,27.0,120.03731536865234,0,1,0,0,0,22625.json,NotBuggy
12,0.0,0.001216941278382762,0,0,0,1,18.59,0,6,92.0,98.67999267578125,0,2,2,0,0,20567.json,NotBuggy
6,0.7102896571159363,0.925829612177967,0,0,0,1,2.0,0,3,28.0,117.0948257446289,0,0,1,0,0,19092.json,NotBuggy
4,0.584255576133728,0.9193457774871521,0,0,0,1,1.73,0,1,16.0,127.09062194824219,0,1,0,0,0,12972.json,NotBuggy
6,6.526290671899915E-4,0.0971644217499395,1,1,2,2,2.98,0,3,50.0,113.12316131591797,0,3,0,0,0,22768.json,NotBuggy
4,0.5719621777534485,0.9363664357859189,0,0,0,1,1.73,0,0,15.0,127.27810668945312,0,0,0,0,0,16469.json,NotBuggy
4,0.9387233257293701,0.9943005293143902,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,2953.json,NotBuggy
4,0.7472864389419556,0.8981038740050765,0,0,0,1,1.73,0,0,17.0,126.4930648803711,0,1,0,0,0,2094.json,NotBuggy
7,0.3080782890319824,0.07597800187596171,5,5,10,6,11.95,0,0,51.0,109.28168487548828,0,0,0,0,0,18592.json,NotBuggy
4,0.4171590209007263,0.48331539574776056,0,0,0,1,2.0,0,5,33.0,122.4349365234375,1,1,0,0,0,18219.json,NotBuggy
5,0.6064177751541138,0.33352359038740564,0,0,0,1,1.96,0,1,34.0,118.58592224121094,0,2,1,0,0,9290.json,NotBuggy
3,0.8987840414047241,0.9816283285428286,0,0,0,1,0.0,0,0,9.0,135.83412170410156,0,0,0,0,0,21471.json,NotBuggy
27,0.05128725618124008,0.7908916646544424,1,1,2,3,3.09,2,9,77.0,85.70892333984375,1,0,0,0,0,21231.json,NotBuggy
4,0.23216010630130768,0.8225000930081575,0,0,0,1,1.73,0,2,19.0,126.04888916015625,0,0,0,0,0,20871.json,NotBuggy
4,0.16679929196834564,0.8721115931261046,0,0,0,1,1.73,0,1,23.0,124.7987289428711,0,2,0,0,0,12122.json,NotBuggy
6,0.014737694524228573,0.07198420836523284,0,0,0,1,2.0,0,1,45.0,113.78408813476562,0,1,0,0,0,14124.json,NotBuggy
11,0.13785897195339203,0.44769226063903383,0,0,0,2,2.67,1,1,47.0,103.56562805175781,0,3,0,0,0,7284.json,NotBuggy
12,0.1610001176595688,0.1254464339899107,1,1,2,2,2.56,1,4,66.0,100.17708587646484,0,1,1,0,0,18132.json,NotBuggy
4,0.8236387968063354,0.8648554176833855,0,0,0,1,1.73,0,1,15.0,127.42622375488281,0,0,0,0,0,20690.json,NotBuggy
8,0.019100511446595192,0.06713965883292496,1,1,2,3,3.12,0,2,54.0,107.66108703613281,0,1,1,0,0,14130.json,NotBuggy
4,0.2484024316072464,0.4254936478876667,0,0,0,1,1.73,0,3,28.0,123.37332153320312,0,1,0,0,0,20488.json,NotBuggy
4,0.5005980730056763,0.9064569529155215,0,0,0,1,1.73,0,1,17.0,126.62725830078125,0,0,0,0,0,20671.json,NotBuggy
11,0.0,0.004164376605414553,1,1,2,2,2.67,1,7,78.0,100.67013549804688,0,5,0,0,0,8305.json,NotBuggy
4,0.3923455774784088,0.9836843896549259,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,12011.json,NotBuggy
11,0.0010099945357069373,6.955259109634792E-5,6,4,10,3,2.67,0,6,94.0,99.29610443115234,1,2,2,0,0,8351.json,NotBuggy
4,0.19807030260562897,0.651376478584757,0,0,0,1,1.73,0,0,25.0,123.96263122558594,0,3,0,0,0,1747.json,NotBuggy
4,0.3954121768474579,0.8922572151757066,0,0,0,1,1.73,0,1,18.0,126.19583892822266,0,1,0,0,0,12343.json,NotBuggy
7,0.5488683581352234,0.6190220049190747,1,1,2,2,2.8,0,3,33.0,112.9860610961914,0,0,0,0,0,1581.json,NotBuggy
4,0.9053822755813599,0.9326007626502485,0,0,0,1,1.73,0,0,16.0,126.94251251220703,0,1,0,0,0,23160.json,NotBuggy
4,0.3009366989135742,0.8660876995188626,0,0,0,1,1.73,0,2,20.0,125.64796447753906,0,0,0,0,0,194.json,NotBuggy
4,0.3866303861141205,0.7217976770515964,0,0,0,1,1.73,0,1,23.0,124.31220245361328,0,0,0,0,0,22869.json,NotBuggy
7,0.8626323342323303,0.5622453351822959,1,1,2,2,2.8,0,1,39.0,112.11737823486328,0,1,1,0,0,16713.json,NotBuggy
10,0.2036556899547577,2.8718724352392695E-6,1,5,6,6,0.35,1,0,123.0,98.87972259521484,1,1,2,0,0,7962.json,NotBuggy
18,0.007196089252829552,1.4636861276871366E-5,3,3,6,4,3.06,1,10,114.0,89.68334197998047,0,3,2,0,0,14399.json,NotBuggy
12,2.960724232252687E-4,2.7826884417015063E-6,2,1,3,3,3.59,1,11,113.0,96.64590454101562,0,1,3,0,0,18486.json,NotBuggy
4,0.4637067914009094,0.9224156303704214,0,0,0,1,1.73,0,1,16.0,126.94251251220703,0,0,0,0,0,3743.json,NotBuggy
4,0.6129521131515503,0.5143497186155936,0,0,0,1,1.73,0,1,22.0,124.71717071533203,0,1,0,0,0,10732.json,NotBuggy
10,0.5193087458610535,0.36866535963515745,1,1,2,2,2.4,1,2,46.0,105.16442108154297,1,1,1,0,0,17858.json,NotBuggy
4,0.5321854948997498,0.9438145650480129,0,0,0,1,1.73,0,1,15.0,127.59107971191406,0,0,0,0,0,1871.json,NotBuggy
3,0.12454696744680405,0.926789199458078,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,0,0,0,0,469.json,NotBuggy
4,0.0375170037150383,0.7164380092614825,0,0,0,1,1.73,0,1,21.0,125.0554428100586,0,0,0,0,0,17694.json,NotBuggy
4,2.1209065744187683E-4,0.021760114251943588,0,0,0,1,1.73,0,0,48.0,120.13397216796875,0,2,0,0,0,5395.json,NotBuggy
4,0.42620187997817993,0.8751405013243467,0,0,0,1,1.73,0,0,17.0,126.37059020996094,0,0,0,0,0,16489.json,NotBuggy
4,0.11192158609628677,0.6931170607279488,0,0,0,1,1.73,0,2,25.0,123.96263122558594,0,1,0,0,0,7625.json,NotBuggy
4,0.0023205650504678488,0.1846572175049329,0,0,0,1,1.73,0,1,33.0,122.3560791015625,0,3,0,0,0,15673.json,NotBuggy
6,0.8345206379890442,0.9093256778674179,1,1,2,2,2.0,0,1,29.0,116.48211669921875,0,0,1,0,0,12308.json,NotBuggy
4,0.802770733833313,0.8698597703973272,0,0,0,1,1.73,0,1,19.0,125.91468811035156,0,0,0,0,0,16777.json,NotBuggy
5,0.9405880570411682,0.9794809628706764,0,0,0,1,1.96,0,0,17.0,123.01233673095703,0,0,0,0,0,14119.json,NotBuggy
11,0.5183022618293762,0.8945787853216025,2,1,3,3,3.74,2,2,37.0,104.7024917602539,0,1,1,0,0,7842.json,NotBuggy
4,0.6016688346862793,0.9739608830626434,0,0,0,1,1.73,0,0,12.0,128.936767578125,0,0,0,0,0,632.json,NotBuggy
4,0.0,0.02295259552239882,0,0,0,1,1.73,0,2,49.0,120.0267562866211,0,6,0,0,0,7683.json,NotBuggy
4,0.952996015548706,0.9538534041548286,0,0,0,1,1.73,0,2,17.0,126.62725830078125,0,0,0,0,0,8813.json,NotBuggy
11,0.02942657098174095,0.0058904560281968985,2,1,3,2,2.95,1,5,75.0,101.02391815185547,0,0,2,0,0,13865.json,NotBuggy
4,0.6100758910179138,0.9582557159436355,0,0,0,1,1.73,0,1,15.0,127.42622375488281,0,0,0,0,0,18450.json,NotBuggy
4,0.29709944128990173,0.9376519165211127,0,0,0,1,1.73,0,1,15.0,127.59107971191406,0,0,0,0,0,7903.json,NotBuggy
