SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
9,0.3396640419960022,0.3926858773174505,0,0,0,1,1.89,1,2,44.0,107.80191802978516,0,1,0,0,0,2527.json,NotBuggy
4,0.07937068492174149,0.10933429924840139,0,0,0,1,1.66,0,2,36.0,121.62992095947266,0,1,0,0,0,21521.json,NotBuggy
5,0.006183112971484661,0.03929828016738399,0,0,0,1,2.71,0,5,48.0,116.7927474975586,0,1,0,0,0,9731.json,Buggy
3,0.7707116007804871,0.7271100883033601,0,0,0,1,0.94,0,0,23.0,129.58164978027344,0,0,0,0,0,11138.json,NotBuggy
5,0.6146570444107056,0.6547011630818054,0,0,0,1,0.98,0,1,26.0,120.54627227783203,0,0,0,0,0,3466.json,NotBuggy
3,0.46550583839416504,0.8536105539362131,0,0,0,1,0.94,0,1,18.0,130.99049377441406,0,0,0,0,0,17848.json,NotBuggy
5,0.12234807759523392,0.7806594039179102,0,0,0,1,2.19,0,1,23.0,120.96746826171875,0,0,0,0,0,21319.json,NotBuggy
3,0.85755854845047,0.7058966337418409,0,0,0,1,0.94,0,0,22.0,129.57785034179688,0,1,0,0,0,794.json,NotBuggy
3,0.8492065668106079,0.7442775215301187,0,0,0,1,0.94,0,0,18.0,130.99049377441406,0,0,0,0,0,20412.json,NotBuggy
3,0.1882336139678955,0.427931322438183,0,0,0,1,0.94,0,1,27.0,128.4090576171875,0,1,0,0,0,3191.json,NotBuggy
3,0.014055176638066769,0.32217824534457656,0,0,0,1,0.94,0,2,30.0,127.76480865478516,0,1,0,0,0,11590.json,NotBuggy
6,0.004100630059838295,0.032987428259211464,1,1,2,2,1.37,1,2,51.0,112.79667663574219,0,1,1,0,0,12805.json,NotBuggy
4,0.6600150465965271,0.8495771892593412,0,0,0,1,1.0,0,1,18.0,126.33003997802734,0,0,0,0,0,9979.json,NotBuggy
3,0.3620989918708801,0.5568310585881149,0,0,0,1,0.94,0,2,24.0,128.92515563964844,0,2,0,0,0,26.json,NotBuggy
4,0.018932217732071877,0.15676217847793417,0,0,0,1,1.0,0,1,37.0,121.55042266845703,0,1,0,0,0,22590.json,NotBuggy
6,0.8573659658432007,0.47943018512697566,0,0,0,1,0.94,0,3,33.0,115.71329498291016,0,0,0,0,0,20134.json,NotBuggy
4,0.0014786813408136368,0.091131321935588,0,0,0,1,1.66,0,0,41.0,121.22734832763672,0,3,0,0,0,326.json,NotBuggy
3,0.6786468625068665,0.922277171480259,0,0,0,1,0.94,0,1,15.0,132.25152587890625,0,0,0,0,0,21242.json,NotBuggy
3,0.20831356942653656,0.8515203201645358,0,0,0,1,0.94,0,0,18.0,130.7338104248047,0,0,0,0,0,2812.json,NotBuggy
3,0.7965520024299622,0.9273852105367586,0,0,0,1,0.94,0,1,16.0,131.75106811523438,0,0,0,0,0,15187.json,NotBuggy
3,0.18566250801086426,0.6142022232656951,0,0,0,1,0.94,0,2,22.0,129.47398376464844,0,0,0,0,0,2253.json,NotBuggy
6,0.1046040952205658,0.09063777114556042,1,1,2,2,1.37,1,3,46.0,113.68609619140625,0,1,0,0,0,5045.json,NotBuggy
3,0.19840790331363678,0.6292748512930142,0,0,0,1,0.94,0,0,22.0,129.28781127929688,0,1,0,0,0,19558.json,NotBuggy
3,0.1875806450843811,0.8031133900762293,0,0,0,1,0.94,0,0,20.0,130.18594360351562,0,0,0,0,0,1454.json,NotBuggy
3,0.7981821298599243,0.6424264907164906,0,0,0,1,0.94,0,0,20.0,130.07347106933594,0,1,0,0,0,4917.json,NotBuggy
4,0.5191352367401123,0.19513020763616015,2,1,3,2,1.0,0,3,36.0,121.46289825439453,0,1,1,0,0,4180.json,NotBuggy
8,0.011053847149014473,0.09379837926926861,0,0,0,1,2.96,1,3,49.0,108.73788452148438,0,4,0,0,0,16446.json,NotBuggy
3,0.27454549074172974,0.7290910917034982,0,0,0,1,0.94,0,0,22.0,129.47398376464844,0,1,0,0,0,2013.json,NotBuggy
3,0.13443535566329956,0.5468709610812762,0,0,0,1,0.94,0,0,25.0,128.712890625,0,3,0,0,0,18744.json,NotBuggy
5,0.36432257294654846,0.4214743261121733,0,0,0,1,1.5,1,3,32.0,118.82691955566406,0,1,0,0,0,16315.json,NotBuggy
3,0.7457141876220703,0.9325642318173527,0,0,0,1,0.94,0,2,15.0,132.43687438964844,0,0,0,0,0,1731.json,NotBuggy
3,0.4404454827308655,0.7407476469597608,0,0,0,1,0.94,0,2,19.0,130.45266723632812,0,0,0,0,0,15772.json,NotBuggy
18,0.1914217323064804,0.0025764626949927594,7,5,12,6,1.46,2,5,92.0,90.78085327148438,0,1,2,0,0,6926.json,NotBuggy
3,0.736284077167511,0.8653223018409021,0,0,0,1,0.94,0,0,13.0,132.9956512451172,0,0,0,0,0,20283.json,NotBuggy
7,0.23753483593463898,0.03017099144563241,0,0,0,2,1.51,1,2,51.0,110.24954223632812,0,2,0,0,0,11728.json,NotBuggy
3,0.6930742263793945,0.8911797323721515,0,0,0,1,0.94,0,1,17.0,131.28770446777344,0,1,0,0,0,11685.json,NotBuggy
5,5.220479797571898E-4,0.1125518390021486,0,0,0,1,2.33,0,3,41.0,117.46806335449219,0,4,0,0,0,22714.json,NotBuggy
3,0.6591671705245972,0.825432326251549,0,0,0,1,0.94,0,2,17.0,131.43582153320312,0,0,0,0,0,2773.json,NotBuggy
1,0.9618048071861267,0.9170174513787183,0,0,0,1,0.0,0,0,11.0,152.05810546875,0,1,0,0,0,8473.json,NotBuggy
