SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
3,0.7466455698013306,1,0,133.59722900390625,387.json,NotBuggy
3,0.6047182679176331,1,1,132.086669921875,1051.json,NotBuggy
3,0.13710857927799225,1,1,127.67500305175781,2635.json,NotBuggy
3,0.8877869844436646,1,0,133.59722900390625,1813.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,6051.json,NotBuggy
3,0.721077024936676,1,0,131.9385528564453,8314.json,NotBuggy
3,0.12419991940259933,1,1,128.4090576171875,3957.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,7119.json,NotBuggy
3,0.8870314359664917,1,1,129.0255889892578,6194.json,NotBuggy
3,0.3300255239009857,1,0,130.34019470214844,4769.json,NotBuggy
3,0.19871321320533752,1,1,129.58164978027344,10072.json,NotBuggy
3,0.2257981300354004,1,1,129.58164978027344,9617.json,NotBuggy
3,0.2137603461742401,1,1,129.81280517578125,248.json,NotBuggy
3,0.7325620651245117,1,1,130.18594360351562,2801.json,NotBuggy
7,0.09083687514066696,2,5,109.49183654785156,8448.json,NotBuggy
3,0.8855643272399902,1,0,132.25152587890625,5937.json,NotBuggy
3,0.2174837291240692,1,1,130.05470275878906,8872.json,NotBuggy
3,0.043282005935907364,1,2,127.42049407958984,7810.json,NotBuggy
3,0.5317725539207458,1,3,129.69032287597656,7155.json,NotBuggy
3,0.41582420468330383,1,1,130.85745239257812,7951.json,NotBuggy
3,0.7409753799438477,1,1,130.85629272460938,1109.json,NotBuggy
3,0.16227659583091736,1,0,131.28770446777344,95.json,NotBuggy
4,0.011405150406062603,1,4,120.8353271484375,120.json,NotBuggy
3,0.7203683257102966,1,1,130.85629272460938,2224.json,NotBuggy
3,0.6716032028198242,1,0,133.59722900390625,1127.json,NotBuggy
14,0.008199098519980907,3,10,98.3692398071289,3129.json,NotBuggy
7,0.09960725903511047,2,5,109.95231628417969,4671.json,NotBuggy
16,0.004779173526912928,5,16,91.54737854003906,182.json,NotBuggy
12,0.08354774117469788,3,8,99.34361267089844,8240.json,Buggy
11,0.09872056543827057,2,5,99.85063934326172,10322.json,NotBuggy
3,0.23995022475719452,1,1,129.58164978027344,10052.json,NotBuggy
15,0.02675957977771759,4,12,91.76870727539062,2481.json,NotBuggy
10,0.40494680404663086,3,6,103.41233825683594,44.json,NotBuggy
22,0.10224840044975281,7,7,85.86820983886719,8168.json,Buggy
4,0.003596538444980979,1,0,121.97586059570312,4367.json,NotBuggy
4,0.259664922952652,1,1,124.92120361328125,9107.json,NotBuggy
3,0.6684629917144775,1,1,132.086669921875,767.json,NotBuggy
9,0.0,3,12,102.55738830566406,10367.json,NotBuggy
4,0.009010019712150097,1,0,120.53255462646484,2714.json,NotBuggy
3,0.4276959002017975,1,0,131.28770446777344,481.json,NotBuggy
3,0.9577444195747375,1,0,131.1535186767578,3929.json,NotBuggy
4,0.9113446474075317,1,0,127.27810668945312,6398.json,NotBuggy
14,0.05222269892692566,4,6,95.66629028320312,6757.json,NotBuggy
3,0.7446752190589905,1,1,132.25152587890625,5625.json,NotBuggy
3,0.3162728548049927,1,1,129.58164978027344,10044.json,NotBuggy
8,0.09891577810049057,2,5,106.42064666748047,8294.json,NotBuggy
3,0.08868026733398438,1,1,129.05665588378906,7888.json,NotBuggy
22,2.0252926333341748E-4,5,14,86.34681701660156,8804.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,7232.json,NotBuggy
3,0.224115788936615,1,1,129.58164978027344,9645.json,NotBuggy
7,0.05959691107273102,2,1,110.29943084716797,1856.json,NotBuggy
3,0.6936175227165222,1,1,132.086669921875,5490.json,NotBuggy
13,0.01588134653866291,4,7,97.48546600341797,8656.json,NotBuggy
3,0.3335646092891693,1,0,132.9956512451172,7777.json,NotBuggy
8,0.2175447940826416,3,2,107.96186065673828,2551.json,NotBuggy
4,0.904435932636261,1,0,124.91740417480469,2257.json,NotBuggy
16,0.03520478680729866,3,7,93.9362564086914,1431.json,NotBuggy
5,0.011726287193596363,1,2,116.85465240478516,9176.json,Buggy
6,0.17846478521823883,2,1,115.81021118164062,4403.json,NotBuggy
11,0.06557814031839371,3,8,100.57520294189453,359.json,NotBuggy
12,0.4101475775241852,4,5,100.22872924804688,7554.json,NotBuggy
3,0.09068670123815536,1,4,127.79454040527344,9267.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,7089.json,NotBuggy
3,0.4698028564453125,1,1,132.086669921875,1066.json,NotBuggy
3,0.29923513531684875,1,0,131.28770446777344,485.json,NotBuggy
4,0.9544582962989807,1,2,126.33003997802734,2869.json,NotBuggy
9,0.004476127214729786,2,7,104.48371124267578,10274.json,NotBuggy
12,0.0018072571838274598,3,12,96.16060638427734,703.json,NotBuggy
6,0.36071670055389404,2,2,116.50606536865234,4827.json,NotBuggy
3,0.8570350408554077,1,0,132.9956512451172,3849.json,NotBuggy
3,0.06759802997112274,1,1,129.34671020507812,7441.json,NotBuggy
4,0.03568413853645325,1,2,123.13409423828125,6990.json,NotBuggy
4,0.30652573704719543,1,1,124.36514282226562,1730.json,NotBuggy
4,0.012467470951378345,1,4,120.8353271484375,124.json,NotBuggy
3,0.07850091904401779,1,1,129.34671020507812,5643.json,NotBuggy
3,0.8665538430213928,1,0,133.59722900390625,2523.json,NotBuggy
3,0.5571960806846619,1,0,131.28770446777344,6069.json,Buggy
19,0.018930375576019287,4,10,87.75176239013672,2344.json,NotBuggy
6,0.020579442381858826,1,4,113.80426025390625,3872.json,NotBuggy
3,0.8879240155220032,1,1,129.0255889892578,6370.json,NotBuggy
10,0.007950779981911182,3,8,101.5503158569336,9195.json,NotBuggy
46,0.0,12,31,66.409912109375,2994.json,NotBuggy
6,0.020939888432621956,1,4,113.80426025390625,3871.json,NotBuggy
4,0.7643112540245056,1,0,125.27178192138672,18.json,NotBuggy
6,0.39757466316223145,1,1,115.95040893554688,4770.json,NotBuggy
11,0.002315627643838525,3,10,99.2276611328125,9237.json,Buggy
3,0.10267029702663422,1,0,129.37762451171875,4858.json,NotBuggy
3,0.9457495212554932,1,0,133.59722900390625,6039.json,NotBuggy
3,0.35271960496902466,1,0,133.59722900390625,9993.json,NotBuggy
3,0.2137603461742401,1,1,129.81280517578125,258.json,NotBuggy
3,0.8767848610877991,1,0,132.4454345703125,10299.json,NotBuggy
3,0.07720748335123062,1,1,128.8092498779297,6267.json,NotBuggy
3,0.25080910325050354,1,1,131.60296630859375,4382.json,NotBuggy
7,0.4685521125793457,2,3,112.62823486328125,226.json,NotBuggy
6,0.19734838604927063,2,2,115.75135040283203,8942.json,NotBuggy
5,0.18455030024051666,1,5,117.1540298461914,7994.json,NotBuggy
4,0.26989656686782837,1,0,126.94251251220703,9471.json,NotBuggy
3,0.0,1,1,126.00922393798828,5933.json,NotBuggy
3,0.7918272614479065,1,0,133.59722900390625,309.json,NotBuggy
3,0.8840929865837097,1,0,133.59722900390625,1049.json,NotBuggy
12,0.8607765436172485,3,1,100.85135650634766,2903.json,NotBuggy
3,0.5383756756782532,1,0,132.4454345703125,2579.json,NotBuggy
3,0.4445679187774658,1,1,131.28770446777344,1736.json,NotBuggy
3,0.7113804221153259,1,1,132.086669921875,9856.json,NotBuggy
3,0.0935075581073761,1,1,129.4591827392578,7332.json,NotBuggy
4,0.04119521379470825,1,2,123.13409423828125,6907.json,NotBuggy
22,0.202691912651062,5,6,87.08141326904297,8602.json,Buggy
13,0.01702209562063217,3,3,97.44743347167969,5764.json,NotBuggy
3,0.24324320256710052,1,1,129.58164978027344,7716.json,NotBuggy
7,0.16622294485569,2,5,110.38590240478516,768.json,NotBuggy
