SLOCStandard,Readability,McCabe,totalFanOut,MaintainabilityIndex,file,Detection
3,0.8451966047286987,1,0,131.1535186767578,30914.json,NotBuggy
7,0.386384516954422,2,0,115.62542724609375,10005.json,NotBuggy
3,0.8292774558067322,1,0,131.1535186767578,23283.json,NotBuggy
7,0.04379551112651825,2,2,114.26372528076172,8123.json,NotBuggy
3,0.5193129181861877,1,1,130.85629272460938,34346.json,NotBuggy
3,0.6545459032058716,1,0,131.1535186767578,10894.json,NotBuggy
3,0.9376058578491211,1,0,133.59722900390625,16999.json,NotBuggy
3,0.8177325129508972,1,0,131.1535186767578,26243.json,NotBuggy
3,0.7563979029655457,1,0,131.1535186767578,22119.json,NotBuggy
12,0.20760394632816315,3,5,100.85135650634766,1233.json,NotBuggy
3,0.6077902317047119,1,0,131.1535186767578,10743.json,NotBuggy
3,0.7784205675125122,1,0,132.4454345703125,13403.json,NotBuggy
3,0.8368603587150574,1,0,131.1535186767578,12246.json,NotBuggy
3,0.542576789855957,1,2,129.69032287597656,3226.json,NotBuggy
3,0.6774610877037048,1,0,131.1535186767578,16812.json,NotBuggy
3,0.7632532119750977,1,0,131.1535186767578,13567.json,NotBuggy
3,0.7079625725746155,1,0,131.1535186767578,21975.json,NotBuggy
3,0.8646852374076843,1,0,131.1535186767578,8744.json,NotBuggy
3,0.8445813059806824,1,0,131.1535186767578,37283.json,NotBuggy
4,0.8224981427192688,1,1,127.42622375488281,1680.json,NotBuggy
6,0.46350347995758057,2,0,115.63639831542969,24023.json,NotBuggy
3,0.7308930158615112,1,0,131.1535186767578,15980.json,NotBuggy
3,0.8759620785713196,1,0,133.59722900390625,21233.json,NotBuggy
3,0.8618065118789673,1,0,133.59722900390625,22832.json,NotBuggy
3,0.906190037727356,1,0,133.59722900390625,13823.json,NotBuggy
3,0.7111845016479492,1,0,131.28770446777344,29300.json,NotBuggy
3,0.8232117891311646,1,0,131.1535186767578,21942.json,NotBuggy
7,0.7331534624099731,2,0,115.62542724609375,13399.json,NotBuggy
7,0.9196259379386902,2,0,115.28164672851562,19699.json,NotBuggy
3,0.8234824538230896,1,0,132.43687438964844,29381.json,NotBuggy
6,0.856236457824707,2,0,117.8877182006836,945.json,NotBuggy
3,0.8496136665344238,1,0,131.1535186767578,23727.json,NotBuggy
