SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,6.847026525065303E-4,0.06557248999254618,0,0,0,1,6.63,0,1,40.0,121.21139526367188,0,3,0,0,0,395.json,NotBuggy
3,0.44082924723625183,0.7374254560767401,0,0,0,1,3.77,0,1,18.0,130.85629272460938,0,0,0,0,0,1602.json,NotBuggy
3,0.9446049928665161,0.8267194949669464,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,1157.json,NotBuggy
3,0.3069796562194824,0.8378186693923252,0,0,0,1,3.77,0,0,14.0,132.4454345703125,0,0,0,0,0,1650.json,NotBuggy
3,0.023970577865839005,0.20713616310020216,0,0,0,1,3.77,0,1,32.0,127.42921447753906,0,2,0,0,0,1891.json,NotBuggy
6,0.3582594096660614,0.24241562539594458,2,2,4,2,5.5,1,2,37.0,114.96261596679688,0,2,0,0,0,1586.json,NotBuggy
3,0.02938336692750454,0.5081452590974368,0,0,0,1,3.77,0,1,25.0,129.0255889892578,0,2,0,0,0,2173.json,NotBuggy
3,0.04573213681578636,0.32712226024186114,0,0,0,1,3.77,0,1,29.0,127.61418151855469,0,2,0,0,0,407.json,NotBuggy
14,0.026160698384046555,6.846870193310889E-4,4,3,7,4,7.16,2,8,85.0,95.60475158691406,0,1,3,0,0,1348.json,NotBuggy
9,0.1589561253786087,0.003051144058663333,0,0,0,1,4.53,0,6,69.0,104.6557846069336,0,1,4,0,0,738.json,NotBuggy
12,0.11602740734815598,0.08571746856721742,1,1,2,3,8.22,2,3,57.0,100.75931549072266,0,0,1,0,0,212.json,NotBuggy
3,5.68052870221436E-4,0.24435244466975245,0,0,0,1,3.77,0,1,30.0,127.67500305175781,0,3,0,0,0,2233.json,NotBuggy
3,0.9536068439483643,0.7636902106747342,0,0,0,1,3.77,0,0,20.0,130.44261169433594,0,1,0,0,0,1366.json,NotBuggy
5,0.02374110370874405,0.04518640003422346,0,0,0,1,5.99,0,5,42.0,117.2763900756836,0,1,0,0,0,507.json,NotBuggy
3,0.686437726020813,0.864118244606287,0,0,0,1,3.77,0,0,17.0,131.28770446777344,0,1,0,0,0,1657.json,NotBuggy
8,0.018693098798394203,0.19882156130870313,1,1,2,2,4.8,1,1,47.0,109.05816650390625,0,1,1,0,0,1525.json,NotBuggy
3,0.6986345052719116,0.8630109544418854,0,0,0,1,3.77,0,1,17.0,131.28770446777344,0,1,0,0,0,1428.json,NotBuggy
3,0.27865269780158997,0.3868203390828843,0,0,0,1,3.77,0,1,24.0,128.83535766601562,0,1,0,0,0,470.json,NotBuggy
3,0.005654626525938511,0.2440145119056977,0,0,0,1,3.77,0,1,27.0,128.1388702392578,0,2,0,0,0,682.json,NotBuggy
3,0.7971004247665405,0.6540211142627076,0,0,0,1,3.77,0,2,19.0,130.45266723632812,0,0,0,0,0,1412.json,NotBuggy
3,0.20360025763511658,0.45220692245445937,0,0,0,1,3.77,0,2,26.0,128.60531616210938,0,1,0,0,0,1375.json,NotBuggy
4,0.30129268765449524,0.546317115050562,0,0,0,1,4.0,0,1,24.0,124.4649429321289,0,0,0,0,0,103.json,NotBuggy
5,0.00142160605173558,4.531471283804424E-4,0,0,0,1,5.99,0,9,68.0,114.25384521484375,0,2,1,0,0,700.json,NotBuggy
3,0.9912829399108887,0.7513193088729232,0,0,0,1,3.77,0,0,22.0,129.94700622558594,0,0,0,0,0,1388.json,NotBuggy
3,0.028191907331347466,0.5329124560717072,0,0,0,1,3.77,0,1,25.0,129.0255889892578,0,2,0,0,0,2167.json,NotBuggy
3,0.6853635311126709,0.8532924058140302,0,0,0,1,3.77,0,0,15.0,131.9385528564453,0,0,0,0,0,1664.json,NotBuggy
3,0.5317037105560303,0.7616749052998563,0,0,0,1,3.77,0,2,18.0,130.99049377441406,0,1,0,0,0,1293.json,NotBuggy
3,0.7989166975021362,0.8889713077707506,0,0,0,1,3.77,0,1,15.0,132.25152587890625,0,0,0,0,0,1391.json,NotBuggy
3,5.681430920958519E-4,0.23770127618203227,0,0,0,1,3.77,0,1,30.0,127.67500305175781,0,3,0,0,0,2227.json,NotBuggy
3,3.055432753171772E-4,0.36051135569981246,0,0,0,1,3.77,0,1,26.0,128.60531616210938,0,2,0,0,0,1153.json,NotBuggy
5,0.07902991771697998,0.23767849578539324,2,1,3,2,5.99,1,2,34.0,118.35591888427734,0,3,0,0,0,1883.json,NotBuggy
3,0.3096153736114502,0.7220456591998373,0,0,0,1,3.77,0,1,20.0,130.18594360351562,0,1,0,0,0,766.json,NotBuggy
4,0.0377369150519371,0.4167520280530839,0,0,0,1,4.0,0,1,28.0,123.46312713623047,0,1,0,0,0,732.json,NotBuggy
3,0.02841690555214882,0.5410507439291138,0,0,0,1,3.77,0,1,22.0,129.57785034179688,0,0,0,0,0,923.json,NotBuggy
8,0.05944990739226341,0.0391625678542512,1,1,2,2,5.66,1,4,50.0,108.34576416015625,0,2,0,0,0,647.json,Buggy
12,0.025482404977083206,7.922029778642398E-4,1,2,3,3,6.63,2,9,85.0,98.73348999023438,0,2,3,0,0,641.json,NotBuggy
3,7.155535276979208E-4,0.23701599974215537,0,0,0,1,3.77,0,1,30.0,127.67500305175781,0,3,0,0,0,2239.json,NotBuggy
6,0.002171566477045417,0.006202319794730375,0,0,0,1,5.5,0,3,57.0,112.44830322265625,0,3,1,0,0,119.json,NotBuggy
4,0.01221882551908493,0.5496494861280489,0,0,0,1,6.63,0,1,23.0,124.58238983154297,0,1,0,0,0,1094.json,NotBuggy
