SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,CriticalEditDistances,file,Detection
4,0.9125428795814514,0.58045434680581,1,2,3,2,3.46,0,0,25.0,123.91880798339844,0,0,0,0,0,5180.json,NotBuggy
19,0.33113130927085876,0.09030150650544072,1,3,4,4,2.42,3,5,73.0,91.90493774414062,0,2,0,0,0,7313.json,Buggy
4,0.7772886753082275,0.9466946978189568,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,8157.json,NotBuggy
5,0.4873207211494446,0.7391781143019703,0,0,0,1,3.92,0,2,22.0,121.41495513916016,0,1,0,0,0,1402.json,NotBuggy
17,0.26982030272483826,0.38812654984627487,1,2,3,3,14.46,2,3,58.0,95.18994140625,0,0,0,0,0,10075.json,NotBuggy
4,0.25992855429649353,0.7512399118962132,0,0,0,1,3.46,0,1,19.0,125.79222106933594,0,1,0,0,0,10090.json,NotBuggy
15,0.03503457456827164,0.001907209274532204,3,2,5,3,9.54,1,8,84.0,94.98429870605469,0,3,1,0,0,9896.json,Buggy
12,0.11206977069377899,0.7083124589592584,1,1,2,2,5.12,1,4,39.0,103.45988464355469,0,0,1,0,0,10860.json,NotBuggy
4,0.616879940032959,0.9482422988458641,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,3537.json,NotBuggy
4,0.5499892234802246,0.8781658844940372,0,0,0,1,3.46,0,0,14.0,127.78498840332031,0,0,0,0,0,8187.json,NotBuggy
4,0.7567225694656372,0.9218516591388818,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,8167.json,NotBuggy
29,3.081725735682994E-4,2.6702992431196107E-4,3,3,6,4,11.78,2,6,136.0,80.79141235351562,0,1,3,0,0,6185.json,Buggy
15,0.4587620496749878,0.9906914498459213,1,1,2,2,2.04,1,8,55.0,97.7237548828125,0,1,1,0,0,5776.json,Buggy
3,0.6840419769287109,0.943330116448275,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,1,0,0,0,7491.json,NotBuggy
8,0.06627725064754486,0.04422303258991157,2,1,3,2,5.29,1,5,51.0,108.13622283935547,0,2,0,0,0,4350.json,NotBuggy
4,0.8140153288841248,0.9422971008495721,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,3121.json,NotBuggy
3,0.1734512597322464,0.9076459228213569,0,0,0,1,3.77,0,0,12.0,133.59722900390625,0,0,0,0,0,8335.json,NotBuggy
4,0.6796199679374695,0.8726650111413999,0,0,0,1,3.46,0,1,18.0,126.19583892822266,0,1,0,0,0,3625.json,NotBuggy
7,0.08305572718381882,0.23771190418841526,2,1,3,2,5.6,1,5,40.0,112.05997467041016,0,1,0,0,0,1790.json,NotBuggy
4,0.782096803188324,0.9385908013685434,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,8721.json,NotBuggy
18,0.0253315269947052,0.09674484508354661,2,2,4,3,5.86,2,3,70.0,92.81133270263672,0,5,1,0,0,3776.json,NotBuggy
4,0.6074813008308411,0.8793229492563978,0,0,0,1,3.46,0,1,16.0,127.09062194824219,0,0,0,0,0,5187.json,NotBuggy
10,0.1955399215221405,0.02466782951026432,0,0,0,1,3.67,0,9,59.0,103.99359893798828,0,0,0,0,0,10501.json,Buggy
4,0.6390070915222168,0.9503489250309903,0,0,0,1,3.46,0,0,14.0,128.13519287109375,0,1,0,0,0,6762.json,NotBuggy
4,0.4246504008769989,0.8672453170468535,0,0,0,1,1.73,0,0,19.0,125.91468811035156,0,1,0,0,0,6562.json,Buggy
14,0.03482638671994209,0.08757294515566315,2,2,4,3,7.77,2,4,61.0,97.90939331054688,0,0,4,0,0,3991.json,NotBuggy
4,0.9534358978271484,0.943697984495692,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,6698.json,NotBuggy
4,0.29474443197250366,0.39030909813498077,0,0,0,1,3.46,0,1,32.0,122.8651351928711,0,1,0,0,0,11215.json,NotBuggy
4,0.46293339133262634,0.882920106909103,0,0,0,1,3.46,0,0,17.0,126.62725830078125,0,1,0,0,0,3823.json,NotBuggy
4,0.7239787578582764,0.6343747265991844,0,0,0,1,3.46,0,1,21.0,125.0554428100586,0,1,0,0,0,8547.json,NotBuggy
3,0.8420180082321167,0.9461912796662638,0,0,0,1,1.89,0,0,12.0,133.59722900390625,0,0,0,0,0,9098.json,NotBuggy
19,1.0835402645170689E-4,0.003322971074446549,0,0,0,1,6.01,0,17,95.0,91.17069244384766,0,0,1,0,0,2906.json,NotBuggy
4,0.8560357689857483,0.941259512761623,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,3821.json,NotBuggy
4,0.7033209204673767,0.825461645465859,0,0,0,1,3.46,0,0,17.0,126.62725830078125,0,1,0,0,0,8379.json,NotBuggy
58,0.0,1.5991745310439244E-10,11,9,20,8,6.69,4,24,257.0,64.92198181152344,0,3,11,0,0,8248.json,NotBuggy
2,0.9534236192703247,0.854635360642327,0,0,0,1,0.0,0,0,14.0,139.0139617919922,0,1,0,0,0,9233.json,NotBuggy
10,0.03722115978598595,0.012720498105748075,2,2,4,3,5.6,0,3,62.0,103.17794799804688,0,2,2,0,0,9903.json,NotBuggy
5,0.7541845440864563,0.758924832241338,0,0,0,1,3.92,0,2,23.0,121.18380737304688,0,0,0,0,0,370.json,NotBuggy
4,0.5075436234474182,0.8794178196111029,0,0,0,1,3.46,0,0,17.0,126.62725830078125,0,1,0,0,0,7990.json,NotBuggy
23,0.051722683012485504,2.736921091546819E-5,3,3,6,4,11.19,3,15,126.0,85.19192504882812,0,1,1,0,0,10435.json,NotBuggy
3,0.7855788469314575,0.847873126427611,0,0,0,1,0.0,0,0,13.0,132.9956512451172,0,1,0,0,0,8183.json,NotBuggy
94,0.0,4.617635639103016E-16,11,17,28,17,6.55,6,44,463.0,51.8585205078125,0,1,9,0,0,7118.json,Buggy
4,0.9818830490112305,0.9434869658385088,0,0,0,1,3.92,0,0,12.0,128.936767578125,0,0,0,0,0,5736.json,NotBuggy
4,0.9031051993370056,0.8765018933335741,0,0,0,1,3.46,0,0,18.0,126.4781494140625,0,1,0,0,0,10594.json,NotBuggy
4,0.9194732904434204,0.9347056507695837,0,0,0,1,3.46,0,0,12.0,128.936767578125,0,0,0,0,0,6266.json,NotBuggy
4,0.30228880047798157,0.5876103571749876,0,0,0,1,3.46,0,0,25.0,124.25267028808594,0,2,0,0,0,10657.json,NotBuggy
4,0.25926128029823303,0.3514599249824349,0,0,0,1,3.46,0,1,28.0,123.28931427001953,0,2,0,0,0,5152.json,NotBuggy
3,0.3580368161201477,0.921179297719402,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,1,0,0,0,10447.json,NotBuggy
8,0.2182309478521347,0.4575829187445691,3,1,4,2,5.29,1,4,36.0,110.44464111328125,0,1,0,0,0,7690.json,NotBuggy
3,0.4342241585254669,0.9292753086157091,0,0,0,1,0.0,0,0,11.0,134.26058959960938,0,1,0,0,0,10358.json,NotBuggy
4,0.9037371277809143,0.9299055891390972,0,0,0,1,3.46,0,0,13.0,128.335205078125,0,0,0,0,0,5731.json,NotBuggy
10,0.4907810091972351,0.3459380546604634,3,3,6,2,5.6,1,3,42.0,105.75442504882812,0,1,1,0,0,5602.json,NotBuggy
7,0.12433765828609467,0.6253576817150348,1,1,2,2,5.6,1,3,32.0,113.5693588256836,0,1,0,0,0,10319.json,NotBuggy
